Date,Time, (0,  0) , (0,  1) , (0,  2) , (0,  3) , (0,  4) , (0,  5) , (0,  6) , (0,  7) , (0,  8) , (0,  9) , (0,  10) , (0,  11) , (0,  12) , (0,  13) , (0,  14) , (0,  15) , (0,  16) , (0,  17) , (0,  18) , (0,  19) , (0,  20) , (0,  21) , (0,  22) , (0,  23) , (0,  24) , (0,  25) , (0,  26) , (0,  27) , (0,  28) , (0,  29) , (0,  30) , (0,  31) , (1,  0) , (1,  1) , (1,  2) , (1,  3) , (1,  4) , (1,  5) , (1,  6) , (1,  7) , (1,  8) , (1,  9) , (1,  10) , (1,  11) , (1,  12) , (1,  13) , (1,  14) , (1,  15) , (1,  16) , (1,  17) , (1,  18) , (1,  19) , (1,  20) , (1,  21) , (1,  22) , (1,  23) , (1,  24) , (1,  25) , (1,  26) , (1,  27) , (1,  28) , (1,  29) , (1,  30) , (1,  31) , (2,  0) , (2,  1) , (2,  2) , (2,  3) , (2,  4) , (2,  5) , (2,  6) , (2,  7) , (2,  8) , (2,  9) , (2,  10) , (2,  11) , (2,  12) , (2,  13) , (2,  14) , (2,  15) , (2,  16) , (2,  17) , (2,  18) , (2,  19) , (2,  20) , (2,  21) , (2,  22) , (2,  23) , (2,  24) , (2,  25) , (2,  26) , (2,  27) , (2,  28) , (2,  29) , (2,  30) , (2,  31) , (3,  0) , (3,  1) , (3,  2) , (3,  3) , (3,  4) , (3,  5) , (3,  6) , (3,  7) , (3,  8) , (3,  9) , (3,  10) , (3,  11) , (3,  12) , (3,  13) , (3,  14) , (3,  15) , (3,  16) , (3,  17) , (3,  18) , (3,  19) , (3,  20) , (3,  21) , (3,  22) , (3,  23) , (3,  24) , (3,  25) , (3,  26) , (3,  27) , (3,  28) , (3,  29) , (3,  30) , (3,  31) , (4,  0) , (4,  1) , (4,  2) , (4,  3) , (4,  4) , (4,  5) , (4,  6) , (4,  7) , (4,  8) , (4,  9) , (4,  10) , (4,  11) , (4,  12) , (4,  13) , (4,  14) , (4,  15) , (4,  16) , (4,  17) , (4,  18) , (4,  19) , (4,  20) , (4,  21) , (4,  22) , (4,  23) , (4,  24) , (4,  25) , (4,  26) , (4,  27) , (4,  28) , (4,  29) , (4,  30) , (4,  31) , (5,  0) , (5,  1) , (5,  2) , (5,  3) , (5,  4) , (5,  5) , (5,  6) , (5,  7) , (5,  8) , (5,  9) , (5,  10) , (5,  11) , (5,  12) , (5,  13) , (5,  14) , (5,  15) , (5,  16) , (5,  17) , (5,  18) , (5,  19) , (5,  20) , (5,  21) , (5,  22) , (5,  23) , (5,  24) , (5,  25) , (5,  26) , (5,  27) , (5,  28) , (5,  29) , (5,  30) , (5,  31) , (6,  0) , (6,  1) , (6,  2) , (6,  3) , (6,  4) , (6,  5) , (6,  6) , (6,  7) , (6,  8) , (6,  9) , (6,  10) , (6,  11) , (6,  12) , (6,  13) , (6,  14) , (6,  15) , (6,  16) , (6,  17) , (6,  18) , (6,  19) , (6,  20) , (6,  21) , (6,  22) , (6,  23) , (6,  24) , (6,  25) , (6,  26) , (6,  27) , (6,  28) , (6,  29) , (6,  30) , (6,  31) , (7,  0) , (7,  1) , (7,  2) , (7,  3) , (7,  4) , (7,  5) , (7,  6) , (7,  7) , (7,  8) , (7,  9) , (7,  10) , (7,  11) , (7,  12) , (7,  13) , (7,  14) , (7,  15) , (7,  16) , (7,  17) , (7,  18) , (7,  19) , (7,  20) , (7,  21) , (7,  22) , (7,  23) , (7,  24) , (7,  25) , (7,  26) , (7,  27) , (7,  28) , (7,  29) , (7,  30) , (7,  31) , (8,  0) , (8,  1) , (8,  2) , (8,  3) , (8,  4) , (8,  5) , (8,  6) , (8,  7) , (8,  8) , (8,  9) , (8,  10) , (8,  11) , (8,  12) , (8,  13) , (8,  14) , (8,  15) , (8,  16) , (8,  17) , (8,  18) , (8,  19) , (8,  20) , (8,  21) , (8,  22) , (8,  23) , (8,  24) , (8,  25) , (8,  26) , (8,  27) , (8,  28) , (8,  29) , (8,  30) , (8,  31) , (9,  0) , (9,  1) , (9,  2) , (9,  3) , (9,  4) , (9,  5) , (9,  6) , (9,  7) , (9,  8) , (9,  9) , (9,  10) , (9,  11) , (9,  12) , (9,  13) , (9,  14) , (9,  15) , (9,  16) , (9,  17) , (9,  18) , (9,  19) , (9,  20) , (9,  21) , (9,  22) , (9,  23) , (9,  24) , (9,  25) , (9,  26) , (9,  27) , (9,  28) , (9,  29) , (9,  30) , (9,  31) , (10,  0) , (10,  1) , (10,  2) , (10,  3) , (10,  4) , (10,  5) , (10,  6) , (10,  7) , (10,  8) , (10,  9) , (10,  10) , (10,  11) , (10,  12) , (10,  13) , (10,  14) , (10,  15) , (10,  16) , (10,  17) , (10,  18) , (10,  19) , (10,  20) , (10,  21) , (10,  22) , (10,  23) , (10,  24) , (10,  25) , (10,  26) , (10,  27) , (10,  28) , (10,  29) , (10,  30) , (10,  31) , (11,  0) , (11,  1) , (11,  2) , (11,  3) , (11,  4) , (11,  5) , (11,  6) , (11,  7) , (11,  8) , (11,  9) , (11,  10) , (11,  11) , (11,  12) , (11,  13) , (11,  14) , (11,  15) , (11,  16) , (11,  17) , (11,  18) , (11,  19) , (11,  20) , (11,  21) , (11,  22) , (11,  23) , (11,  24) , (11,  25) , (11,  26) , (11,  27) , (11,  28) , (11,  29) , (11,  30) , (11,  31) , (12,  0) , (12,  1) , (12,  2) , (12,  3) , (12,  4) , (12,  5) , (12,  6) , (12,  7) , (12,  8) , (12,  9) , (12,  10) , (12,  11) , (12,  12) , (12,  13) , (12,  14) , (12,  15) , (12,  16) , (12,  17) , (12,  18) , (12,  19) , (12,  20) , (12,  21) , (12,  22) , (12,  23) , (12,  24) , (12,  25) , (12,  26) , (12,  27) , (12,  28) , (12,  29) , (12,  30) , (12,  31) , (13,  0) , (13,  1) , (13,  2) , (13,  3) , (13,  4) , (13,  5) , (13,  6) , (13,  7) , (13,  8) , (13,  9) , (13,  10) , (13,  11) , (13,  12) , (13,  13) , (13,  14) , (13,  15) , (13,  16) , (13,  17) , (13,  18) , (13,  19) , (13,  20) , (13,  21) , (13,  22) , (13,  23) , (13,  24) , (13,  25) , (13,  26) , (13,  27) , (13,  28) , (13,  29) , (13,  30) , (13,  31) , (14,  0) , (14,  1) , (14,  2) , (14,  3) , (14,  4) , (14,  5) , (14,  6) , (14,  7) , (14,  8) , (14,  9) , (14,  10) , (14,  11) , (14,  12) , (14,  13) , (14,  14) , (14,  15) , (14,  16) , (14,  17) , (14,  18) , (14,  19) , (14,  20) , (14,  21) , (14,  22) , (14,  23) , (14,  24) , (14,  25) , (14,  26) , (14,  27) , (14,  28) , (14,  29) , (14,  30) , (14,  31) , (15,  0) , (15,  1) , (15,  2) , (15,  3) , (15,  4) , (15,  5) , (15,  6) , (15,  7) , (15,  8) , (15,  9) , (15,  10) , (15,  11) , (15,  12) , (15,  13) , (15,  14) , (15,  15) , (15,  16) , (15,  17) , (15,  18) , (15,  19) , (15,  20) , (15,  21) , (15,  22) , (15,  23) , (15,  24) , (15,  25) , (15,  26) , (15,  27) , (15,  28) , (15,  29) , (15,  30) , (15,  31) , (16,  0) , (16,  1) , (16,  2) , (16,  3) , (16,  4) , (16,  5) , (16,  6) , (16,  7) , (16,  8) , (16,  9) , (16,  10) , (16,  11) , (16,  12) , (16,  13) , (16,  14) , (16,  15) , (16,  16) , (16,  17) , (16,  18) , (16,  19) , (16,  20) , (16,  21) , (16,  22) , (16,  23) , (16,  24) , (16,  25) , (16,  26) , (16,  27) , (16,  28) , (16,  29) , (16,  30) , (16,  31) , (17,  0) , (17,  1) , (17,  2) , (17,  3) , (17,  4) , (17,  5) , (17,  6) , (17,  7) , (17,  8) , (17,  9) , (17,  10) , (17,  11) , (17,  12) , (17,  13) , (17,  14) , (17,  15) , (17,  16) , (17,  17) , (17,  18) , (17,  19) , (17,  20) , (17,  21) , (17,  22) , (17,  23) , (17,  24) , (17,  25) , (17,  26) , (17,  27) , (17,  28) , (17,  29) , (17,  30) , (17,  31) , (18,  0) , (18,  1) , (18,  2) , (18,  3) , (18,  4) , (18,  5) , (18,  6) , (18,  7) , (18,  8) , (18,  9) , (18,  10) , (18,  11) , (18,  12) , (18,  13) , (18,  14) , (18,  15) , (18,  16) , (18,  17) , (18,  18) , (18,  19) , (18,  20) , (18,  21) , (18,  22) , (18,  23) , (18,  24) , (18,  25) , (18,  26) , (18,  27) , (18,  28) , (18,  29) , (18,  30) , (18,  31) , (19,  0) , (19,  1) , (19,  2) , (19,  3) , (19,  4) , (19,  5) , (19,  6) , (19,  7) , (19,  8) , (19,  9) , (19,  10) , (19,  11) , (19,  12) , (19,  13) , (19,  14) , (19,  15) , (19,  16) , (19,  17) , (19,  18) , (19,  19) , (19,  20) , (19,  21) , (19,  22) , (19,  23) , (19,  24) , (19,  25) , (19,  26) , (19,  27) , (19,  28) , (19,  29) , (19,  30) , (19,  31) , (20,  0) , (20,  1) , (20,  2) , (20,  3) , (20,  4) , (20,  5) , (20,  6) , (20,  7) , (20,  8) , (20,  9) , (20,  10) , (20,  11) , (20,  12) , (20,  13) , (20,  14) , (20,  15) , (20,  16) , (20,  17) , (20,  18) , (20,  19) , (20,  20) , (20,  21) , (20,  22) , (20,  23) , (20,  24) , (20,  25) , (20,  26) , (20,  27) , (20,  28) , (20,  29) , (20,  30) , (20,  31) , (21,  0) , (21,  1) , (21,  2) , (21,  3) , (21,  4) , (21,  5) , (21,  6) , (21,  7) , (21,  8) , (21,  9) , (21,  10) , (21,  11) , (21,  12) , (21,  13) , (21,  14) , (21,  15) , (21,  16) , (21,  17) , (21,  18) , (21,  19) , (21,  20) , (21,  21) , (21,  22) , (21,  23) , (21,  24) , (21,  25) , (21,  26) , (21,  27) , (21,  28) , (21,  29) , (21,  30) , (21,  31) , (22,  0) , (22,  1) , (22,  2) , (22,  3) , (22,  4) , (22,  5) , (22,  6) , (22,  7) , (22,  8) , (22,  9) , (22,  10) , (22,  11) , (22,  12) , (22,  13) , (22,  14) , (22,  15) , (22,  16) , (22,  17) , (22,  18) , (22,  19) , (22,  20) , (22,  21) , (22,  22) , (22,  23) , (22,  24) , (22,  25) , (22,  26) , (22,  27) , (22,  28) , (22,  29) , (22,  30) , (22,  31) , (23,  0) , (23,  1) , (23,  2) , (23,  3) , (23,  4) , (23,  5) , (23,  6) , (23,  7) , (23,  8) , (23,  9) , (23,  10) , (23,  11) , (23,  12) , (23,  13) , (23,  14) , (23,  15) , (23,  16) , (23,  17) , (23,  18) , (23,  19) , (23,  20) , (23,  21) , (23,  22) , (23,  23) , (23,  24) , (23,  25) , (23,  26) , (23,  27) , (23,  28) , (23,  29) , (23,  30) , (23,  31) 
2021-12-30,20:34:44,24.32,24.90,26.01,27.28,32.05,32.99,31.06,31.15,27.21,25.81,23.37,22.73,23.48,23.38,24.17,24.06,23.79,24.70,24.90,25.13,24.67,25.23,26.41,27.97,27.96,28.81,28.72,30.42,28.12,28.62,25.34,27.62,26.39,24.61,27.00,27.71,32.71,30.80,31.80,30.12,26.34,24.20,22.86,23.25,22.77,22.50,23.28,23.57,24.14,23.67,25.34,25.00,25.44,25.65,27.91,27.86,28.74,27.97,30.26,29.12,27.67,27.08,26.50,25.07,27.54,28.19,28.04,30.18,32.29,32.16,29.28,27.92,23.84,22.77,22.52,22.96,22.39,22.32,22.36,23.27,23.80,23.73,25.07,24.98,25.77,26.00,27.20,28.40,29.51,29.82,28.15,28.49,25.06,26.47,24.92,26.61,29.25,28.95,29.59,29.21,31.83,30.97,27.45,25.66,23.35,22.99,23.21,22.15,21.97,22.02,23.12,23.08,23.34,22.67,24.46,24.75,26.31,25.45,27.15,27.63,29.71,28.62,27.57,27.13,26.64,25.31,25.15,25.55,27.37,28.83,29.56,29.39,29.70,30.37,26.66,26.03,23.02,23.11,23.11,22.98,22.67,22.72,23.05,22.82,22.63,23.61,24.30,25.90,26.21,27.71,27.01,28.75,28.68,28.67,26.78,26.93,26.14,25.21,24.45,25.36,29.63,28.67,28.98,28.67,29.18,29.68,27.37,26.13,24.01,23.37,23.25,23.14,23.14,22.79,22.85,23.44,22.57,22.74,25.06,26.10,26.29,26.79,28.07,28.67,28.74,27.69,26.41,26.37,26.30,24.49,25.04,25.20,28.86,28.71,28.53,29.25,28.39,29.55,27.79,27.75,24.95,24.43,24.31,24.88,24.15,23.14,22.57,22.59,23.10,23.11,25.57,26.89,27.13,27.96,28.26,29.40,27.39,26.29,26.26,26.49,25.07,25.79,23.80,25.61,28.95,28.71,29.16,28.15,28.31,28.91,29.01,28.04,27.15,25.18,26.49,27.41,26.20,24.73,23.19,23.16,22.74,23.34,25.96,27.07,27.93,27.58,28.75,28.14,26.82,26.21,26.79,26.42,26.37,24.40,25.52,25.01,29.72,29.54,29.15,29.82,30.46,31.02,32.05,32.74,32.17,32.41,32.52,32.46,31.88,31.17,26.12,25.06,24.00,24.98,27.79,28.42,28.52,28.90,28.55,28.28,25.43,25.77,25.73,26.45,25.07,24.95,25.48,25.80,29.49,29.08,31.25,30.78,32.57,33.29,34.02,33.51,33.56,33.23,32.98,32.95,32.79,32.69,29.86,27.98,25.47,25.56,28.20,28.28,28.53,29.69,29.46,27.97,25.62,25.58,25.68,26.22,26.35,25.54,25.98,25.04,32.12,31.72,32.70,32.87,32.99,33.46,33.48,33.72,33.97,33.69,33.91,33.53,33.24,33.22,33.42,33.10,30.54,29.17,27.65,26.99,27.16,26.99,25.79,26.24,25.43,25.60,24.97,24.92,25.45,25.55,24.51,25.65,32.48,32.62,34.02,33.52,33.74,33.84,33.59,33.20,33.96,33.60,33.70,32.55,32.76,33.26,33.56,33.76,32.36,30.54,27.65,27.23,25.90,25.65,25.69,25.95,25.72,24.98,25.00,25.83,24.91,25.24,26.10,25.10,33.86,33.74,32.97,34.18,33.21,34.11,34.03,34.37,33.31,33.82,32.94,32.04,29.31,30.02,32.92,33.43,33.12,33.25,29.21,27.86,26.66,25.98,25.42,25.30,25.80,24.77,25.63,25.58,25.20,25.44,25.64,25.88,33.44,33.29,33.97,33.68,33.62,33.32,33.74,33.99,33.84,33.55,33.52,32.56,29.69,29.50,31.27,31.97,33.59,33.37,31.15,28.72,26.44,26.41,25.65,24.88,25.16,25.30,24.68,24.73,24.92,24.94,25.92,26.46,33.65,33.17,33.33,33.85,33.32,33.42,33.60,34.06,34.51,34.07,34.25,34.15,32.59,31.81,30.06,30.88,32.41,33.26,32.99,31.22,26.58,26.09,25.32,26.42,25.05,25.24,25.12,25.58,25.26,25.02,25.01,27.80,33.60,32.89,34.10,33.10,33.65,33.94,33.76,33.80,34.16,33.53,34.01,33.78,33.46,32.64,31.45,30.65,31.50,31.91,31.55,30.01,26.23,25.53,26.11,25.83,24.34,25.38,25.98,24.99,25.82,24.49,26.05,26.22,27.69,29.22,31.04,31.01,31.93,31.98,32.88,33.59,33.73,33.76,33.67,34.28,33.38,33.79,33.04,32.59,30.39,29.76,27.19,26.84,25.24,26.02,25.82,25.98,25.36,25.02,25.41,25.75,24.69,25.33,26.56,27.30,27.20,26.83,29.01,29.29,30.16,30.11,31.41,31.96,33.37,33.95,33.94,33.90,33.93,33.60,33.18,32.88,30.81,28.98,27.29,26.20,25.89,25.44,25.80,26.23,24.79,24.84,24.95,25.44,25.64,26.38,27.05,26.86,26.93,27.19,26.52,27.54,27.86,28.71,28.44,28.42,30.65,31.53,33.11,33.80,32.37,32.34,33.01,33.39,30.88,29.34,26.56,26.70,25.14,25.69,25.26,25.60,24.90,26.63,25.12,25.37,25.34,25.84,25.98,26.10,26.56,26.20,27.00,26.71,27.44,27.55,28.44,28.70,29.38,30.19,31.98,32.28,31.68,30.69,32.04,32.48,29.84,28.82,26.76,26.34,25.56,25.65,25.49,25.46,25.15,25.41,25.61,26.32,26.84,25.01,26.88,25.55,26.17,24.83,25.87,26.45,27.02,25.98,27.17,27.09,27.20,28.39,29.10,29.92,29.11,28.61,28.99,29.33,28.14,27.76,26.78,26.47,25.38,25.82,24.94,26.00,25.48,26.07,25.65,26.02,25.81,25.30,25.79,27.35,25.83,25.75,26.22,27.11,26.03,26.40,25.99,26.35,26.90,27.56,28.10,27.87,28.02,27.37,28.15,27.31,27.51,26.49,26.99,26.18,25.03,25.06,26.06,25.20,26.10,25.01,25.82,25.76,26.84,26.87,27.40,26.91,26.54,26.42,26.36,25.88,26.20,26.26,26.06,27.70,25.99,26.64,26.07,26.79,26.05,25.89,26.14,25.93,25.07,26.41,25.41,26.05,24.41,24.76,24.69,25.39,24.87,25.13,26.29,26.05,25.50,26.06,27.81,28.11,25.19,25.62,26.76,25.41,25.48,25.86,26.56,25.94,26.29,25.68,25.45,26.21,25.90,25.56,25.97,25.49,25.45,24.81,25.07,25.73,25.27,25.60,24.46,25.67,25.20,25.22,25.94,26.20,26.14,27.17,28.38,28.10
Date,Time, (0,  0) , (0,  1) , (0,  2) , (0,  3) , (0,  4) , (0,  5) , (0,  6) , (0,  7) , (0,  8) , (0,  9) , (0,  10) , (0,  11) , (0,  12) , (0,  13) , (0,  14) , (0,  15) , (0,  16) , (0,  17) , (0,  18) , (0,  19) , (0,  20) , (0,  21) , (0,  22) , (0,  23) , (0,  24) , (0,  25) , (0,  26) , (0,  27) , (0,  28) , (0,  29) , (0,  30) , (0,  31) , (1,  0) , (1,  1) , (1,  2) , (1,  3) , (1,  4) , (1,  5) , (1,  6) , (1,  7) , (1,  8) , (1,  9) , (1,  10) , (1,  11) , (1,  12) , (1,  13) , (1,  14) , (1,  15) , (1,  16) , (1,  17) , (1,  18) , (1,  19) , (1,  20) , (1,  21) , (1,  22) , (1,  23) , (1,  24) , (1,  25) , (1,  26) , (1,  27) , (1,  28) , (1,  29) , (1,  30) , (1,  31) , (2,  0) , (2,  1) , (2,  2) , (2,  3) , (2,  4) , (2,  5) , (2,  6) , (2,  7) , (2,  8) , (2,  9) , (2,  10) , (2,  11) , (2,  12) , (2,  13) , (2,  14) , (2,  15) , (2,  16) , (2,  17) , (2,  18) , (2,  19) , (2,  20) , (2,  21) , (2,  22) , (2,  23) , (2,  24) , (2,  25) , (2,  26) , (2,  27) , (2,  28) , (2,  29) , (2,  30) , (2,  31) , (3,  0) , (3,  1) , (3,  2) , (3,  3) , (3,  4) , (3,  5) , (3,  6) , (3,  7) , (3,  8) , (3,  9) , (3,  10) , (3,  11) , (3,  12) , (3,  13) , (3,  14) , (3,  15) , (3,  16) , (3,  17) , (3,  18) , (3,  19) , (3,  20) , (3,  21) , (3,  22) , (3,  23) , (3,  24) , (3,  25) , (3,  26) , (3,  27) , (3,  28) , (3,  29) , (3,  30) , (3,  31) , (4,  0) , (4,  1) , (4,  2) , (4,  3) , (4,  4) , (4,  5) , (4,  6) , (4,  7) , (4,  8) , (4,  9) , (4,  10) , (4,  11) , (4,  12) , (4,  13) , (4,  14) , (4,  15) , (4,  16) , (4,  17) , (4,  18) , (4,  19) , (4,  20) , (4,  21) , (4,  22) , (4,  23) , (4,  24) , (4,  25) , (4,  26) , (4,  27) , (4,  28) , (4,  29) , (4,  30) , (4,  31) , (5,  0) , (5,  1) , (5,  2) , (5,  3) , (5,  4) , (5,  5) , (5,  6) , (5,  7) , (5,  8) , (5,  9) , (5,  10) , (5,  11) , (5,  12) , (5,  13) , (5,  14) , (5,  15) , (5,  16) , (5,  17) , (5,  18) , (5,  19) , (5,  20) , (5,  21) , (5,  22) , (5,  23) , (5,  24) , (5,  25) , (5,  26) , (5,  27) , (5,  28) , (5,  29) , (5,  30) , (5,  31) , (6,  0) , (6,  1) , (6,  2) , (6,  3) , (6,  4) , (6,  5) , (6,  6) , (6,  7) , (6,  8) , (6,  9) , (6,  10) , (6,  11) , (6,  12) , (6,  13) , (6,  14) , (6,  15) , (6,  16) , (6,  17) , (6,  18) , (6,  19) , (6,  20) , (6,  21) , (6,  22) , (6,  23) , (6,  24) , (6,  25) , (6,  26) , (6,  27) , (6,  28) , (6,  29) , (6,  30) , (6,  31) , (7,  0) , (7,  1) , (7,  2) , (7,  3) , (7,  4) , (7,  5) , (7,  6) , (7,  7) , (7,  8) , (7,  9) , (7,  10) , (7,  11) , (7,  12) , (7,  13) , (7,  14) , (7,  15) , (7,  16) , (7,  17) , (7,  18) , (7,  19) , (7,  20) , (7,  21) , (7,  22) , (7,  23) , (7,  24) , (7,  25) , (7,  26) , (7,  27) , (7,  28) , (7,  29) , (7,  30) , (7,  31) , (8,  0) , (8,  1) , (8,  2) , (8,  3) , (8,  4) , (8,  5) , (8,  6) , (8,  7) , (8,  8) , (8,  9) , (8,  10) , (8,  11) , (8,  12) , (8,  13) , (8,  14) , (8,  15) , (8,  16) , (8,  17) , (8,  18) , (8,  19) , (8,  20) , (8,  21) , (8,  22) , (8,  23) , (8,  24) , (8,  25) , (8,  26) , (8,  27) , (8,  28) , (8,  29) , (8,  30) , (8,  31) , (9,  0) , (9,  1) , (9,  2) , (9,  3) , (9,  4) , (9,  5) , (9,  6) , (9,  7) , (9,  8) , (9,  9) , (9,  10) , (9,  11) , (9,  12) , (9,  13) , (9,  14) , (9,  15) , (9,  16) , (9,  17) , (9,  18) , (9,  19) , (9,  20) , (9,  21) , (9,  22) , (9,  23) , (9,  24) , (9,  25) , (9,  26) , (9,  27) , (9,  28) , (9,  29) , (9,  30) , (9,  31) , (10,  0) , (10,  1) , (10,  2) , (10,  3) , (10,  4) , (10,  5) , (10,  6) , (10,  7) , (10,  8) , (10,  9) , (10,  10) , (10,  11) , (10,  12) , (10,  13) , (10,  14) , (10,  15) , (10,  16) , (10,  17) , (10,  18) , (10,  19) , (10,  20) , (10,  21) , (10,  22) , (10,  23) , (10,  24) , (10,  25) , (10,  26) , (10,  27) , (10,  28) , (10,  29) , (10,  30) , (10,  31) , (11,  0) , (11,  1) , (11,  2) , (11,  3) , (11,  4) , (11,  5) , (11,  6) , (11,  7) , (11,  8) , (11,  9) , (11,  10) , (11,  11) , (11,  12) , (11,  13) , (11,  14) , (11,  15) , (11,  16) , (11,  17) , (11,  18) , (11,  19) , (11,  20) , (11,  21) , (11,  22) , (11,  23) , (11,  24) , (11,  25) , (11,  26) , (11,  27) , (11,  28) , (11,  29) , (11,  30) , (11,  31) , (12,  0) , (12,  1) , (12,  2) , (12,  3) , (12,  4) , (12,  5) , (12,  6) , (12,  7) , (12,  8) , (12,  9) , (12,  10) , (12,  11) , (12,  12) , (12,  13) , (12,  14) , (12,  15) , (12,  16) , (12,  17) , (12,  18) , (12,  19) , (12,  20) , (12,  21) , (12,  22) , (12,  23) , (12,  24) , (12,  25) , (12,  26) , (12,  27) , (12,  28) , (12,  29) , (12,  30) , (12,  31) , (13,  0) , (13,  1) , (13,  2) , (13,  3) , (13,  4) , (13,  5) , (13,  6) , (13,  7) , (13,  8) , (13,  9) , (13,  10) , (13,  11) , (13,  12) , (13,  13) , (13,  14) , (13,  15) , (13,  16) , (13,  17) , (13,  18) , (13,  19) , (13,  20) , (13,  21) , (13,  22) , (13,  23) , (13,  24) , (13,  25) , (13,  26) , (13,  27) , (13,  28) , (13,  29) , (13,  30) , (13,  31) , (14,  0) , (14,  1) , (14,  2) , (14,  3) , (14,  4) , (14,  5) , (14,  6) , (14,  7) , (14,  8) , (14,  9) , (14,  10) , (14,  11) , (14,  12) , (14,  13) , (14,  14) , (14,  15) , (14,  16) , (14,  17) , (14,  18) , (14,  19) , (14,  20) , (14,  21) , (14,  22) , (14,  23) , (14,  24) , (14,  25) , (14,  26) , (14,  27) , (14,  28) , (14,  29) , (14,  30) , (14,  31) , (15,  0) , (15,  1) , (15,  2) , (15,  3) , (15,  4) , (15,  5) , (15,  6) , (15,  7) , (15,  8) , (15,  9) , (15,  10) , (15,  11) , (15,  12) , (15,  13) , (15,  14) , (15,  15) , (15,  16) , (15,  17) , (15,  18) , (15,  19) , (15,  20) , (15,  21) , (15,  22) , (15,  23) , (15,  24) , (15,  25) , (15,  26) , (15,  27) , (15,  28) , (15,  29) , (15,  30) , (15,  31) , (16,  0) , (16,  1) , (16,  2) , (16,  3) , (16,  4) , (16,  5) , (16,  6) , (16,  7) , (16,  8) , (16,  9) , (16,  10) , (16,  11) , (16,  12) , (16,  13) , (16,  14) , (16,  15) , (16,  16) , (16,  17) , (16,  18) , (16,  19) , (16,  20) , (16,  21) , (16,  22) , (16,  23) , (16,  24) , (16,  25) , (16,  26) , (16,  27) , (16,  28) , (16,  29) , (16,  30) , (16,  31) , (17,  0) , (17,  1) , (17,  2) , (17,  3) , (17,  4) , (17,  5) , (17,  6) , (17,  7) , (17,  8) , (17,  9) , (17,  10) , (17,  11) , (17,  12) , (17,  13) , (17,  14) , (17,  15) , (17,  16) , (17,  17) , (17,  18) , (17,  19) , (17,  20) , (17,  21) , (17,  22) , (17,  23) , (17,  24) , (17,  25) , (17,  26) , (17,  27) , (17,  28) , (17,  29) , (17,  30) , (17,  31) , (18,  0) , (18,  1) , (18,  2) , (18,  3) , (18,  4) , (18,  5) , (18,  6) , (18,  7) , (18,  8) , (18,  9) , (18,  10) , (18,  11) , (18,  12) , (18,  13) , (18,  14) , (18,  15) , (18,  16) , (18,  17) , (18,  18) , (18,  19) , (18,  20) , (18,  21) , (18,  22) , (18,  23) , (18,  24) , (18,  25) , (18,  26) , (18,  27) , (18,  28) , (18,  29) , (18,  30) , (18,  31) , (19,  0) , (19,  1) , (19,  2) , (19,  3) , (19,  4) , (19,  5) , (19,  6) , (19,  7) , (19,  8) , (19,  9) , (19,  10) , (19,  11) , (19,  12) , (19,  13) , (19,  14) , (19,  15) , (19,  16) , (19,  17) , (19,  18) , (19,  19) , (19,  20) , (19,  21) , (19,  22) , (19,  23) , (19,  24) , (19,  25) , (19,  26) , (19,  27) , (19,  28) , (19,  29) , (19,  30) , (19,  31) , (20,  0) , (20,  1) , (20,  2) , (20,  3) , (20,  4) , (20,  5) , (20,  6) , (20,  7) , (20,  8) , (20,  9) , (20,  10) , (20,  11) , (20,  12) , (20,  13) , (20,  14) , (20,  15) , (20,  16) , (20,  17) , (20,  18) , (20,  19) , (20,  20) , (20,  21) , (20,  22) , (20,  23) , (20,  24) , (20,  25) , (20,  26) , (20,  27) , (20,  28) , (20,  29) , (20,  30) , (20,  31) , (21,  0) , (21,  1) , (21,  2) , (21,  3) , (21,  4) , (21,  5) , (21,  6) , (21,  7) , (21,  8) , (21,  9) , (21,  10) , (21,  11) , (21,  12) , (21,  13) , (21,  14) , (21,  15) , (21,  16) , (21,  17) , (21,  18) , (21,  19) , (21,  20) , (21,  21) , (21,  22) , (21,  23) , (21,  24) , (21,  25) , (21,  26) , (21,  27) , (21,  28) , (21,  29) , (21,  30) , (21,  31) , (22,  0) , (22,  1) , (22,  2) , (22,  3) , (22,  4) , (22,  5) , (22,  6) , (22,  7) , (22,  8) , (22,  9) , (22,  10) , (22,  11) , (22,  12) , (22,  13) , (22,  14) , (22,  15) , (22,  16) , (22,  17) , (22,  18) , (22,  19) , (22,  20) , (22,  21) , (22,  22) , (22,  23) , (22,  24) , (22,  25) , (22,  26) , (22,  27) , (22,  28) , (22,  29) , (22,  30) , (22,  31) , (23,  0) , (23,  1) , (23,  2) , (23,  3) , (23,  4) , (23,  5) , (23,  6) , (23,  7) , (23,  8) , (23,  9) , (23,  10) , (23,  11) , (23,  12) , (23,  13) , (23,  14) , (23,  15) , (23,  16) , (23,  17) , (23,  18) , (23,  19) , (23,  20) , (23,  21) , (23,  22) , (23,  23) , (23,  24) , (23,  25) , (23,  26) , (23,  27) , (23,  28) , (23,  29) , (23,  30) , (23,  31) 
