Filetime;VL-Temperatur (Soll);VL-Temperatur (Ist);RL-Temperatur (Ist);Öffnung des Durchgangsventils (Soll)
132912159049930000;45;45.3;43.6;65.2026
132912159050030000;45;45.3;43.6;65.2026
132912159050130000;45;45.3;43.6;65.2026
132912159050230000;45;45.3;43.6;65.2026
132912159050330000;45;45.3;43.6;65.19947
132912159050430000;45;45.3;43.6;65.19947
132912159050530000;45;45.3;43.6;65.19947
132912159050630000;45;45.3;43.6;65.19947
132912159050730000;45;45.2;43.6;65.19947
132912159050830000;45;45.2;43.6;65.22187
132912159050930000;45;45.2;43.6;65.22187
132912159051030000;45;45.2;43.6;65.22187
132912159051130000;45;45.2;43.6;65.22187
132912159051230000;45;45.2;43.6;65.22187
132912159051330000;45;45.2;43.6;65.21979
132912159051430000;45;45.2;43.6;65.21979
132912159051530000;45;45.2;43.6;65.21979
132912159051630000;45;45.2;43.7;65.21979
132912159051730000;45;45.2;43.7;65.21979
132912159051830000;45;45.2;43.7;65.2177048
132912159051930000;45;45.2;43.7;65.2177048
132912159052030000;45;45.2;43.7;65.2177048
132912159052130000;45;45.2;43.7;65.2177048
132912159052230000;45;45.2;43.7;65.2177048
132912159052330000;45;45.2;43.7;65.21562
132912159052430000;45;45.2;43.7;65.21562
132912159052530000;45;45.2;43.7;65.21562
132912159052630000;45;45.2;43.7;65.21562
132912159052730000;45;45.2;43.7;65.21562
132912159052830000;45;45.2;43.7;65.21354
132912159052930000;45;45.2;43.7;65.21354
132912159053030000;45;45.2;43.7;65.21354
132912159053130000;45;45.2;43.7;65.21354
132912159053230000;45;45.2;43.7;65.21354
132912159053330000;45;45.2;43.7;65.21145
132912159053430000;45;45.2;43.7;65.21145
132912159053530000;45;45.2;43.7;65.21145
132912159053630000;45;45.2;43.7;65.21145
132912159053730000;45;45.2;43.7;65.21145
132912159053830000;45;45.2;43.7;65.2093658
132912159053930000;45;45.2;43.7;65.2093658
132912159054030000;45;45.2;43.7;65.2093658
132912159054130000;45;45.2;43.7;65.2093658
132912159054230000;45;45.2;43.7;65.2093658
132912159054330000;45;45.2;43.7;65.20728
132912159054430000;45;45.2;43.7;65.20728
132912159054530000;45;45.2;43.7;65.20728
132912159054630000;45;45.2;43.7;65.20728
132912159054730000;45;45.2;43.7;65.20728
132912159054830000;45;45.2;43.7;65.2052
132912159054930000;45;45.2;43.7;65.2052
132912159055030000;45;45.2;43.7;65.2052
132912159055130000;45;45.2;43.7;65.2052
132912159055230000;45;45.2;43.7;65.2052
132912159055330000;45;45.2;43.7;65.20312
132912159055430000;45;45.2;43.7;65.20312
132912159055530000;45;45.2;43.7;65.20312
132912159055630000;45;45.2;43.7;65.20312
132912159055730000;45;45.2;43.7;65.20312
132912159055830000;45;45.2;43.7;65.2010345
132912159055930000;45;45.2;43.7;65.2010345
132912159056030000;45;45.2;43.7;65.2010345
132912159056130000;45;45.2;43.7;65.2010345
132912159056230000;45;45.2;43.7;65.2010345
132912159056330000;45;45.2;43.7;65.19895
132912159056430000;45;45.2;43.7;65.19895
132912159056530000;45;45.2;43.7;65.19895
132912159056630000;45;45.2;43.7;65.19895
132912159056730000;45;45.2;43.7;65.19895
132912159056830000;45;45.2;43.7;65.19687
132912159056930000;45;45.2;43.7;65.19687
132912159057030000;45;45.2;43.7;65.19687
132912159057130000;45;45.2;43.7;65.19687
132912159057230000;45;45.2;43.7;65.19687
132912159057330000;45;45.2;43.7;65.1947861
132912159057430000;45;45.2;43.7;65.1947861
132912159057530000;45;45.2;43.7;65.1947861
132912159057630000;45;45.2;43.7;65.1947861
132912159057730000;45;45.2;43.7;65.1947861
132912159057830000;45;45.2;43.7;65.1927
132912159057930000;45;45.2;43.7;65.1927
132912159058030000;45;45.2;43.7;65.1927
132912159058130000;45;45.2;43.7;65.1927
132912159058230000;45;45.2;43.7;65.1927
132912159058330000;45;45.2;43.7;65.19062
132912159058430000;45;45.2;43.7;65.19062
132912159058530000;45;45.2;43.7;65.19062
132912159058630000;45;45.2;43.7;65.19062
132912159058730000;45;45.2;43.7;65.19062
132912159058830000;45;45.2;43.7;65.18854
132912159058930000;45;45.2;43.7;65.18854
132912159059030000;45;45.2;43.7;65.18854
132912159059130000;45;45.2;43.7;65.18854
132912159059230000;45;45.2;43.7;65.18854
132912159059330000;45;45.2;43.7;65.1864548
132912159059430000;45;45.2;43.7;65.1864548
132912159059530000;45;45.2;43.7;65.1864548
132912159059630000;45;45.2;43.7;65.1864548
132912159059730000;45;45.2;43.7;65.1864548
132912159059830000;45;45.2;43.7;65.18437
132912159059930000;45;45.2;43.7;65.18437
132912159060030000;45;45.2;43.7;65.18437
132912159060130000;45;45.2;43.7;65.18437
132912159060230000;45;45.2;43.7;65.18437
132912159060330000;45;45.2;43.7;65.18229
132912159060430000;45;45.2;43.7;65.18229
132912159060530000;45;45.2;43.7;65.18229
132912159060630000;45;45.2;43.7;65.18229
132912159060730000;45;45.2;43.7;65.18229
132912159060830000;45;45.2;43.7;65.1802
132912159060930000;45;45.2;43.7;65.1802
132912159061030000;45;45.2;43.7;65.1802
132912159061130000;45;45.2;43.7;65.1802
132912159061230000;45;45.2;43.7;65.1802
132912159061330000;45;45.2;43.7;65.1781158
132912159061430000;45;45.2;43.7;65.1781158
132912159061530000;45;45.2;43.7;65.1781158
132912159061630000;45;45.2;43.7;65.1781158
132912159061730000;45;45.2;43.7;65.1781158
132912159061830000;45;45.2;43.7;65.17603
132912159061930000;45;45.2;43.7;65.17603
132912159062030000;45;45.2;43.7;65.17603
132912159062130000;45;45.2;43.7;65.17603
132912159062230000;45;45.2;43.7;65.17603
132912159062330000;45;45.2;43.7;65.17395
132912159062430000;45;45.2;43.7;65.17395
132912159062530000;45;45.2;43.7;65.17395
132912159062630000;45;45.2;43.7;65.17395
132912159062730000;45;45.2;43.7;65.17395
132912159062830000;45;45.2;43.7;65.17187
132912159062930000;45;45.2;43.7;65.17187
132912159063030000;45;45.2;43.7;65.17187
132912159063130000;45;45.2;43.7;65.17187
132912159063230000;45;45.2;43.7;65.17187
132912159063330000;45;45.2;43.7;65.1697845
132912159063430000;45;45.2;43.7;65.1697845
132912159063530000;45;45.2;43.7;65.1697845
132912159063630000;45;45.2;43.7;65.1697845
132912159063730000;45;45.2;43.7;65.1697845
132912159063830000;45;45.2;43.7;65.1677
132912159063930000;45;45.2;43.7;65.1677
132912159064030000;45;45.2;43.7;65.1677
132912159064130000;45;45.2;43.7;65.1677
132912159064230000;45;45.2;43.7;65.1677
132912159064330000;45;45.2;43.7;65.16562
132912159064430000;45;45.2;43.7;65.16562
132912159064530000;45;45.2;43.7;65.16562
132912159064630000;45;45.2;43.7;65.16562
132912159064730000;45;45.2;43.7;65.16562
132912159064830000;45;45.2;43.7;65.1635361
132912159064930000;45;45.2;43.7;65.1635361
132912159065030000;45;45.2;43.7;65.1635361
132912159065130000;45;45.2;43.7;65.1635361
132912159065230000;45;45.2;43.7;65.1635361
132912159065330000;45;45.2;43.7;65.16145
132912159065430000;45;45.2;43.7;65.16145
132912159065530000;45;45.2;43.7;65.16145
132912159065630000;45;45.2;43.7;65.16145
132912159065730000;45;45.2;43.7;65.16145
132912159065830000;45;45.2;43.7;65.15937
132912159065930000;45;45.1;43.7;65.15937
132912159066030000;45;45.1;43.7;65.15937
132912159066130000;45;45.1;43.7;65.15937
132912159066230000;45;45.1;43.7;65.15937
132912159066330000;45;45.1;43.7;65.18281
132912159066430000;45;45.1;43.7;65.18281
132912159066530000;45;45.1;43.7;65.18281
132912159066630000;45;45.1;43.7;65.18281
132912159066730000;45;45.1;43.7;65.18281
132912159066830000;45;45.1;43.7;65.18176
132912159066930000;45;45.1;43.7;65.18176
132912159067030000;45;45.1;43.7;65.18176
132912159067130000;45;45.1;43.7;65.18176
132912159067230000;45;45.1;43.7;65.18176
132912159067330000;45;45.1;43.7;65.1807251
132912159067430000;45;45.1;43.7;65.1807251
132912159067530000;45;45.1;43.7;65.1807251
132912159067630000;45;45.1;43.7;65.1807251
132912159067730000;45;45.1;43.7;65.1807251
132912159067830000;45;45.1;43.7;65.17968
132912159067930000;45;45.1;43.7;65.17968
132912159068030000;45;45.1;43.7;65.17968
132912159068130000;45;45.1;43.7;65.17968
132912159068230000;45;45.1;43.7;65.17968
132912159068330000;45;45.1;43.7;65.17864
132912159068430000;45;45.1;43.7;65.17864
132912159068530000;45;45.1;43.7;65.17864
132912159068630000;45;45.1;43.7;65.17864
132912159068730000;45;45.1;43.7;65.17864
132912159068830000;45;45.1;43.7;65.1776
132912159068930000;45;45.1;43.7;65.1776
132912159069030000;45;45.1;43.7;65.1776
132912159069130000;45;45.1;43.7;65.1776
132912159069230000;45;45.1;43.7;65.1776
132912159069330000;45;45.1;43.7;65.17656
132912159069430000;45;45.1;43.7;65.17656
132912159069530000;45;45.1;43.7;65.17656
132912159069630000;45;45.1;43.7;65.17656
132912159069730000;45;45.1;43.7;65.17656
132912159069830000;45;45.1;43.7;65.1755142
132912159069930000;45;45.1;43.7;65.1755142
132912159070030000;45;45.1;43.7;65.1755142
132912159070130000;45;45.1;43.7;65.1755142
132912159070230000;45;45.1;43.7;65.1755142
132912159070330000;45;45.1;43.7;65.17448
132912159070430000;45;45.1;43.7;65.17448
132912159070530000;45;45.1;43.7;65.17448
132912159070630000;45;45.1;43.7;65.17448
132912159070730000;45;45.1;43.7;65.17448
132912159070830000;45;45.1;43.7;65.17343
132912159070930000;45;45.1;43.7;65.17343
132912159071030000;45;45.1;43.7;65.17343
132912159071130000;45;45.1;43.7;65.17343
132912159071230000;45;45.1;43.7;65.17343
132912159071330000;45;45.1;43.7;65.17239
132912159071430000;45;45.1;43.7;65.17239
132912159071530000;45;45.1;43.7;65.17239
132912159071630000;45;45.1;43.7;65.17239
132912159071730000;45;45.1;43.7;65.17239
132912159071830000;45;45.1;43.7;65.17135
132912159071930000;45;45.1;43.7;65.17135
132912159072030000;45;45.1;43.7;65.17135
132912159072130000;45;45.1;43.7;65.17135
132912159072230000;45;45.1;43.7;65.17135
132912159072330000;45;45.1;43.7;65.17031
132912159072430000;45;45.1;43.7;65.17031
132912159072530000;45;45.1;43.7;65.17031
132912159072630000;45;45.1;43.7;65.17031
132912159072730000;45;45.1;43.7;65.17031
132912159072830000;45;45.1;43.7;65.1692657
132912159072930000;45;45.1;43.7;65.1692657
132912159073030000;45;45.1;43.7;65.1692657
132912159073130000;45;45.1;43.7;65.1692657
132912159073230000;45;45.1;43.7;65.1692657
132912159073330000;45;45.1;43.7;65.16822
132912159073430000;45;45;43.7;65.16822
132912159073530000;45;45;43.7;65.16822
132912159073630000;45;45;43.7;65.16822
132912159073730000;45;45;43.7;65.16822
132912159073830000;45;45;43.7;65.1927
132912159073930000;45;45;43.7;65.1927
132912159074030000;45;45;43.7;65.1927
132912159074130000;45;45;43.7;65.1927
132912159074230000;45;45;43.7;65.1927
132912159074330000;45;45;43.8;65.1927
132912159074430000;45;45;43.8;65.1927
132912159074530000;45;45;43.8;65.1927
132912159074630000;45;45;43.8;65.1927
132912159074730000;45;45;43.8;65.1927
132912159074830000;45;45;43.8;65.1927
132912159074930000;45;45;43.8;65.1927
132912159075030000;45;45;43.8;65.1927
132912159075130000;45;45;43.8;65.1927
132912159075230000;45;45;43.8;65.1927
132912159075330000;45;45;43.8;65.1927
132912159075430000;45;45;43.8;65.1927
132912159075530000;45;45;43.8;65.1927
132912159075630000;45;45;43.8;65.1927
132912159075730000;45;45;43.8;65.1927
132912159075830000;45;45;43.8;65.1927
132912159075930000;45;45;43.8;65.1927
132912159076030000;45;45;43.8;65.1927
132912159076130000;45;45;43.8;65.1927
132912159076230000;45;45;43.8;65.1927
132912159076330000;45;45;43.8;65.1927
132912159076430000;45;45;43.8;65.1927
132912159076530000;45;45;43.8;65.1927
132912159076630000;45;45;43.8;65.1927
132912159076730000;45;45;43.8;65.1927
132912159076830000;45;45;43.8;65.1927
132912159076930000;45;45;43.8;65.1927
132912159077030000;45;45;43.8;65.1927
132912159077130000;45;45;43.8;65.1927
132912159077230000;45;45;43.8;65.1927
132912159077330000;45;45;43.8;65.1927
132912159077430000;45;45;43.8;65.1927
132912159077530000;45;45;43.8;65.1927
132912159077630000;45;45;43.8;65.1927
132912159077730000;45;45;43.8;65.1927
132912159077830000;45;45;43.8;65.1927
132912159077930000;45;45;43.8;65.1927
132912159078030000;45;45;43.8;65.1927
132912159078130000;45;45;43.8;65.1927
132912159078230000;45;45;43.8;65.1927
132912159078330000;45;45;43.8;65.1927
132912159078430000;45;45;43.8;65.1927
132912159078530000;45;45;43.8;65.1927
132912159078630000;45;45;43.8;65.1927
132912159078730000;45;45;43.8;65.1927
132912159078830000;45;45;43.8;65.1927
132912159078930000;45;45;43.8;65.1927
132912159079030000;45;45;43.8;65.1927
132912159079130000;45;45;43.8;65.1927
132912159079230000;45;45;43.8;65.1927
132912159079330000;45;45;43.8;65.1927
132912159079430000;45;45;43.8;65.1927
132912159079530000;45;45;43.8;65.1927
132912159079630000;45;45;43.8;65.1927
132912159079730000;45;45;43.8;65.1927
132912159079830000;45;45;43.8;65.1927
132912159079930000;45;45;43.8;65.1927
132912159080030000;45;45;43.8;65.1927
132912159080130000;45;45;43.8;65.1927
132912159080230000;45;45;43.8;65.1927
132912159080330000;45;45;43.8;65.1927
132912159080430000;45;45;43.8;65.1927
132912159080530000;45;45;43.8;65.1927
132912159080630000;45;45;43.8;65.1927
132912159080730000;45;45;43.8;65.1927
132912159080830000;45;45;43.8;65.1927
132912159080930000;45;45;43.8;65.1927
132912159081030000;45;44.9;43.8;65.1927
132912159081130000;45;44.9;43.8;65.1927
132912159081230000;45;44.9;43.8;65.1927
132912159081330000;45;44.9;43.8;65.21822
132912159081430000;45;44.9;43.8;65.21822
132912159081530000;45;44.9;43.8;65.21822
132912159081630000;45;44.9;43.8;65.21822
132912159081730000;45;44.9;43.8;65.21822
132912159081830000;45;44.9;43.8;65.21926
132912159081930000;45;44.9;43.8;65.21926
132912159082030000;45;44.9;43.8;65.21926
132912159082130000;45;44.9;43.8;65.21926
132912159082230000;45;44.9;43.8;65.21926
132912159082330000;45;44.9;43.8;65.22031
132912159082430000;45;44.9;43.8;65.22031
132912159082530000;45;44.9;43.8;65.22031
132912159082630000;45;44.9;43.8;65.22031
132912159082730000;45;44.9;43.8;65.22031
132912159082830000;45;44.9;43.8;65.22135
132912159082930000;45;44.9;43.8;65.22135
132912159083030000;45;44.9;43.8;65.22135
132912159083130000;45;44.9;43.8;65.22135
132912159083230000;45;44.9;43.8;65.22135
132912159083330000;45;44.9;43.8;65.22239
132912159083430000;45;44.9;43.8;65.22239
132912159083530000;45;44.9;43.8;65.22239
132912159083630000;45;44.9;43.8;65.22239
132912159083730000;45;44.9;43.8;65.22239
132912159083830000;45;44.9;43.8;65.2234344
132912159083930000;45;44.9;43.8;65.2234344
132912159084030000;45;44.9;43.8;65.2234344
132912159084130000;45;44.9;43.8;65.2234344
132912159084230000;45;44.9;43.8;65.2234344
132912159084330000;45;44.9;43.8;65.22447
132912159084430000;45;44.9;43.8;65.22447
132912159084530000;45;44.9;43.8;65.22447
132912159084630000;45;44.9;43.8;65.22447
132912159084730000;45;44.9;43.8;65.22447
132912159084830000;45;44.9;43.8;65.22552
132912159084930000;45;44.9;43.8;65.22552
132912159085030000;45;44.9;43.8;65.22552
132912159085130000;45;44.9;43.8;65.22552
132912159085230000;45;44.9;43.8;65.22552
132912159085330000;45;44.9;43.8;65.2265549
132912159085430000;45;44.9;43.8;65.2265549
132912159085530000;45;44.9;43.8;65.2265549
132912159085630000;45;44.9;43.8;65.2265549
132912159085730000;45;44.9;43.8;65.2265549
132912159085830000;45;44.9;43.8;65.2276
132912159085930000;45;44.9;43.8;65.2276
132912159086030000;45;44.9;43.8;65.2276
132912159086130000;45;44.9;43.8;65.2276
132912159086230000;45;44.9;43.8;65.2276
132912159086330000;45;44.9;43.8;65.22864
132912159086430000;45;44.9;43.8;65.22864
132912159086530000;45;44.9;43.8;65.22864
132912159086630000;45;44.9;43.8;65.22864
132912159086730000;45;44.9;43.8;65.22864
132912159086830000;45;44.9;43.8;65.22968
132912159086930000;45;44.9;43.8;65.22968
132912159087030000;45;44.9;43.8;65.22968
132912159087130000;45;44.9;43.8;65.22968
132912159087230000;45;44.9;43.8;65.22968
132912159087330000;45;44.9;43.8;65.23072
132912159087430000;45;44.9;43.8;65.23072
132912159087530000;45;44.9;43.8;65.23072
132912159087630000;45;44.9;43.8;65.23072
132912159087730000;45;44.9;43.8;65.23072
132912159087830000;45;44.9;43.8;65.2317657
132912159087930000;45;44.9;43.8;65.2317657
132912159088030000;45;44.9;43.8;65.2317657
132912159088130000;45;44.9;43.8;65.2317657
132912159088230000;45;44.9;43.8;65.2317657
132912159088330000;45;44.9;43.8;65.2328
132912159088430000;45;44.9;43.8;65.2328
132912159088530000;45;44.9;43.8;65.2328
132912159088630000;45;44.8;43.8;65.2328
132912159088730000;45;44.8;43.8;65.2328
132912159088830000;45;44.8;43.8;65.25937
132912159088930000;45;44.8;43.8;65.25937
132912159089030000;45;44.8;43.8;65.25937
132912159089130000;45;44.8;43.8;65.25937
132912159089230000;45;44.8;43.8;65.25937
132912159089330000;45;44.8;43.8;65.26145
132912159089430000;45;44.8;43.8;65.26145
132912159089530000;45;44.8;43.8;65.26145
132912159089630000;45;44.8;43.8;65.26145
132912159089730000;45;44.8;43.8;65.26145
132912159089830000;45;44.8;43.8;65.2635345
132912159089930000;45;44.8;43.8;65.2635345
132912159090030000;45;44.8;43.8;65.2635345
132912159090130000;45;44.8;43.8;65.2635345
132912159090230000;45;44.8;43.8;65.2635345
132912159090330000;45;44.8;43.8;65.26562
132912159090430000;45;44.8;43.8;65.26562
132912159090530000;45;44.8;43.8;65.26562
132912159090630000;45;44.8;43.8;65.26562
132912159090730000;45;44.8;43.8;65.26562
132912159090830000;45;44.8;43.8;65.2677
132912159090930000;45;44.8;43.8;65.2677
132912159091030000;45;44.8;43.8;65.2677
132912159091130000;45;44.8;43.8;65.2677
132912159091230000;45;44.8;43.8;65.2677
132912159091330000;45;44.8;43.8;65.26978
132912159091430000;45;44.8;43.8;65.26978
132912159091530000;45;44.8;43.8;65.26978
132912159091630000;45;44.8;43.8;65.26978
132912159091730000;45;44.8;43.8;65.26978
132912159091830000;45;44.8;43.8;65.2718658
132912159091930000;45;44.8;43.8;65.2718658
132912159092030000;45;44.8;43.8;65.2718658
132912159092130000;45;44.8;43.8;65.2718658
132912159092230000;45;44.8;43.8;65.2718658
132912159092330000;45;44.8;43.8;65.27396
132912159092430000;45;44.8;43.8;65.27396
132912159092530000;45;44.8;43.8;65.27396
132912159092630000;45;44.8;43.8;65.27396
132912159092730000;45;44.8;43.8;65.27396
132912159092830000;45;44.8;43.8;65.27604
132912159092930000;45;44.8;43.8;65.27604
132912159093030000;45;44.8;43.8;65.27604
132912159093130000;45;44.8;43.8;65.27604
132912159093230000;45;44.8;43.8;65.27604
132912159093330000;45;44.8;43.8;65.27812
132912159093430000;45;44.8;43.8;65.27812
132912159093530000;45;44.8;43.8;65.27812
132912159093630000;45;44.8;43.8;65.27812
132912159093730000;45;44.8;43.8;65.27812
132912159093830000;45;44.8;43.8;65.2802048
132912159093930000;45;44.8;43.8;65.2802048
132912159094030000;45;44.8;43.8;65.2802048
132912159094130000;45;44.8;43.8;65.2802048
132912159094230000;45;44.8;43.8;65.2802048
132912159094330000;45;44.8;43.8;65.28229
132912159094430000;45;44.8;43.8;65.28229
132912159094530000;45;44.8;43.8;65.28229
132912159094630000;45;44.8;43.8;65.28229
132912159094730000;45;44.8;43.8;65.28229
132912159094830000;45;44.8;43.8;65.28437
132912159094930000;45;44.8;43.8;65.28437
132912159095030000;45;44.8;43.8;65.28437
132912159095130000;45;44.8;43.8;65.28437
132912159095230000;45;44.8;43.8;65.28437
132912159095330000;45;44.8;43.8;65.28645
132912159095430000;45;44.8;43.8;65.28645
132912159095530000;45;44.8;43.8;65.28645
132912159095630000;45;44.8;43.8;65.28645
132912159095730000;45;44.8;43.8;65.28645
132912159095830000;45;44.8;43.8;65.2885361
132912159095930000;45;44.8;43.8;65.2885361
132912159096030000;45;44.8;43.8;65.2885361
132912159096130000;45;44.7;43.8;65.2885361
132912159096230000;45;44.7;43.8;65.2885361
132912159096330000;45;44.7;43.8;65.31614
132912159096430000;45;44.7;43.8;65.31614
132912159096530000;45;44.7;43.8;65.31614
132912159096630000;45;44.7;43.8;65.31614
132912159096730000;45;44.7;43.8;65.31614
132912159096830000;45;44.7;43.8;65.31927
132912159096930000;45;44.7;43.8;65.31927
132912159097030000;45;44.7;43.8;65.31927
132912159097130000;45;44.7;43.8;65.31927
132912159097230000;45;44.7;43.8;65.31927
132912159097330000;45;44.7;43.8;65.32239
132912159097430000;45;44.7;43.8;65.32239
132912159097530000;45;44.7;43.8;65.32239
132912159097630000;45;44.7;43.8;65.32239
132912159097730000;45;44.7;43.8;65.32239
132912159097830000;45;44.7;43.8;65.3255157
132912159097930000;45;44.7;43.8;65.3255157
132912159098030000;45;44.7;43.8;65.3255157
132912159098130000;45;44.7;43.8;65.3255157
132912159098230000;45;44.7;43.8;65.3255157
132912159098330000;45;44.7;43.8;65.3286362
132912159098430000;45;44.7;43.8;65.3286362
132912159098530000;45;44.7;43.8;65.3286362
132912159098630000;45;44.7;43.8;65.3286362
132912159098730000;45;44.7;43.8;65.3286362
132912159098830000;45;44.7;43.8;65.3317642
132912159098930000;45;44.7;43.8;65.3317642
132912159099030000;45;44.7;43.8;65.3317642
132912159099130000;45;44.7;43.8;65.3317642
132912159099230000;45;44.7;43.8;65.3317642
132912159099330000;45;44.7;43.8;65.33489
132912159099430000;45;44.7;43.8;65.33489
132912159099530000;45;44.7;43.8;65.33489
132912159099630000;45;44.7;43.8;65.33489
132912159099730000;45;44.7;43.8;65.33489
132912159099830000;45;44.7;43.8;65.33801
132912159099930000;45;44.7;43.8;65.33801
132912159100030000;45;44.7;43.8;65.33801
132912159100130000;45;44.7;43.8;65.33801
132912159100230000;45;44.7;43.8;65.33801
132912159100330000;45;44.7;43.8;65.34114
132912159100430000;45;44.7;43.8;65.34114
132912159100530000;45;44.7;43.8;65.34114
132912159100630000;45;44.7;43.8;65.34114
132912159100730000;45;44.7;43.8;65.34114
132912159100830000;45;44.7;43.8;65.34426
132912159100930000;45;44.7;43.8;65.34426
132912159101030000;45;44.7;43.8;65.34426
132912159101130000;45;44.7;43.8;65.34426
132912159101230000;45;44.7;43.8;65.34426
132912159101330000;45;44.7;43.8;65.34739
132912159101430000;45;44.7;43.8;65.34739
132912159101530000;45;44.7;43.8;65.34739
132912159101630000;45;44.7;43.8;65.34739
132912159101730000;45;44.7;43.8;65.34739
132912159101830000;45;44.7;43.8;65.35052
