Filetime;VL-Temperatur (Soll);VL-Temperatur (Ist);RL-Temperatur (Ist);Öffnung des Durchgangsventils (Soll)
132912101114030000;25;25.1;25.5;15.5880241
132912101114130000;25;25.1;25.5;15.5880241
132912101114230000;25;25.1;25.5;15.5880241
132912101114330000;25;25.1;25.5;15.5880241
132912101114430000;25;25.1;25.5;15.5880241
132912101114530000;25;25.1;25.5;15.5890656
132912101114630000;25;25.1;25.5;15.5890656
132912101114730000;25;25.1;25.5;15.5890656
132912101114830000;25;25.1;25.5;15.5890656
132912101114930000;25;25.1;25.5;15.5890656
132912101115030000;25;25.1;25.5;15.590107
132912101115130000;25;25.1;25.5;15.590107
132912101115230000;25;25.1;25.5;15.590107
132912101115330000;25;25.1;25.5;15.590107
132912101115430000;25;25.1;25.5;15.590107
132912101115530000;25;25.1;25.5;15.5911484
132912101115630000;25;25.1;25.5;15.5911484
132912101115730000;25;25.1;25.5;15.5911484
132912101115830000;25;25.1;25.5;15.5911484
132912101115930000;25;25.1;25.5;15.5911484
132912101116030000;25;25.1;25.5;15.5921907
132912101116130000;25;25.1;25.5;15.5921907
132912101116230000;25;25.1;25.5;15.5921907
132912101116330000;25;25.1;25.5;15.5921907
132912101116430000;25;25.1;25.5;15.5921907
132912101116530000;25;25.1;25.5;15.5932322
132912101116630000;25;25.1;25.5;15.5932322
132912101116730000;25;25.1;25.5;15.5932322
132912101116830000;25;25.1;25.5;15.5932322
132912101116930000;25;25.1;25.5;15.5932322
132912101117030000;25;25.1;25.5;15.5942736
132912101117130000;25;25.1;25.5;15.5942736
132912101117230000;25;25.1;25.5;15.5942736
132912101117330000;25;25.1;25.5;15.5942736
132912101117430000;25;25.1;25.5;15.5942736
132912101117530000;25;25.1;25.5;15.5953159
132912101117630000;25;25.1;25.5;15.5953159
132912101117730000;25;25.1;25.5;15.5953159
132912101117830000;25;25.1;25.5;15.5953159
132912101117930000;25;25.1;25.5;15.5953159
132912101118030000;25;25.1;25.5;15.5963573
132912101118130000;25;25.1;25.5;15.5963573
132912101118230000;25;25.1;25.5;15.5963573
132912101118330000;25;25.1;25.5;15.5963573
132912101118430000;25;25.1;25.5;15.5963573
132912101118530000;25;25.1;25.5;15.5973988
132912101118630000;25;25.1;25.5;15.5973988
132912101118730000;25;25.1;25.5;15.5973988
132912101118830000;25;25.1;25.5;15.5973988
132912101118930000;25;25.1;25.5;15.5973988
132912101119030000;25;25.1;25.5;15.59844
132912101119130000;25;25.1;25.5;15.59844
132912101119230000;25;25.1;25.5;15.59844
132912101119330000;25;25.1;25.5;15.59844
132912101119430000;25;25.1;25.5;15.59844
132912101119530000;25;25.1;25.5;15.5994825
132912101119630000;25;25.1;25.5;15.5994825
132912101119730000;25;25.1;25.5;15.5994825
132912101119830000;25;25.1;25.5;15.5994825
132912101119930000;25;25.1;25.5;15.5994825
132912101120030000;25;25.1;25.5;15.6005239
132912101120130000;25;25.1;25.5;15.6005239
132912101120230000;25;25.1;25.5;15.6005239
132912101120330000;25;25.1;25.5;15.6005239
132912101120430000;25;25.1;25.5;15.6005239
132912101120530000;25;25.1;25.5;15.6015654
132912101120630000;25;25.1;25.5;15.6015654
132912101120730000;25;25.1;25.5;15.6015654
132912101120830000;25;25.1;25.5;15.6015654
132912101120930000;25;25.1;25.5;15.6015654
132912101121030000;25;25.1;25.5;15.6026068
132912101121130000;25;25.1;25.5;15.6026068
132912101121230000;25;25.1;25.5;15.6026068
132912101121330000;25;25.1;25.5;15.6026068
132912101121430000;25;25.1;25.5;15.6026068
132912101121530000;25;25.1;25.5;15.6036491
132912101121630000;25;25.1;25.5;15.6036491
132912101121730000;25;25.1;25.5;15.6036491
132912101121830000;25;25.1;25.5;15.6036491
132912101121930000;25;25.1;25.5;15.6036491
132912101122030000;25;25.1;25.5;15.6046906
132912101122130000;25;25.1;25.5;15.6046906
132912101122230000;25;25.1;25.5;15.6046906
132912101122330000;25;25.1;25.5;15.6046906
132912101122430000;25;25.1;25.5;15.6046906
132912101122530000;25;25.1;25.5;15.605732
132912101122630000;25;25.1;25.5;15.605732
132912101122730000;25;25.1;25.5;15.605732
132912101122830000;25;25.1;25.5;15.605732
132912101122930000;25;25.1;25.5;15.605732
132912101123030000;25;25.1;25.5;15.6067743
132912101123130000;25;25.1;25.5;15.6067743
132912101123230000;25;25.1;25.5;15.6067743
132912101123330000;25;25.1;25.5;15.6067743
132912101123430000;25;25.1;25.5;15.6067743
132912101123530000;25;25.1;25.5;15.6078157
132912101123630000;25;25.1;25.5;15.6078157
132912101123730000;25;25.1;25.5;15.6078157
132912101123830000;25;25.1;25.5;15.6078157
132912101123930000;25;25.1;25.5;15.6078157
132912101124030000;25;25.1;25.5;15.6088572
132912101124130000;25;25.1;25.5;15.6088572
132912101124230000;25;25.1;25.5;15.6088572
132912101124330000;25;25.1;25.5;15.6088572
132912101124430000;25;25.1;25.5;15.6088572
132912101124530000;25;25.1;25.5;15.6098986
132912101124630000;25;25.1;25.5;15.6098986
132912101124730000;25;25.1;25.5;15.6098986
132912101124830000;25;25.1;25.5;15.6098986
132912101124930000;25;25.1;25.5;15.6098986
132912101125030000;25;25.1;25.5;15.6109409
132912101125130000;25;25.1;25.5;15.6109409
132912101125230000;25;25.1;25.5;15.6109409
132912101125330000;25;25.1;25.5;15.6109409
132912101125430000;25;25.1;25.5;15.6109409
132912101125530000;25;25.1;25.5;15.6119823
132912101125630000;25;25.1;25.5;15.6119823
132912101125730000;25;25.1;25.5;15.6119823
132912101125830000;25;25.1;25.5;15.6119823
132912101125930000;25;25.1;25.5;15.6119823
132912101126030000;25;25.1;25.5;15.6130238
132912101126130000;25;25.1;25.5;15.6130238
132912101126230000;25;25.1;25.5;15.6130238
132912101126330000;25;25.1;25.5;15.6130238
132912101126430000;25;25.1;25.5;15.6130238
132912101126530000;25;25.1;25.5;15.6140652
132912101126630000;25;25.1;25.5;15.6140652
132912101126730000;25;25.1;25.5;15.6140652
132912101126830000;25;25.1;25.5;15.6140652
132912101126930000;25;25.1;25.5;15.6140652
132912101127030000;25;25.1;25.5;15.6151075
132912101127130000;25;25.1;25.5;15.6151075
132912101127230000;25;25.1;25.5;15.6151075
132912101127330000;25;25.1;25.5;15.6151075
132912101127430000;25;25.1;25.5;15.6151075
132912101127530000;25;25.1;25.5;15.6161489
132912101127630000;25;25.1;25.5;15.6161489
132912101127730000;25;25.1;25.5;15.6161489
132912101127830000;25;25.1;25.5;15.6161489
132912101127930000;25;25.1;25.5;15.6161489
132912101128030000;25;25.1;25.5;15.61719
132912101128130000;25;25.1;25.5;15.61719
132912101128230000;25;25.1;25.5;15.61719
132912101128330000;25;25.1;25.5;15.61719
132912101128430000;25;25.1;25.5;15.61719
132912101128530000;25;25.1;25.5;15.6182318
132912101128630000;25;25.1;25.5;15.6182318
132912101128730000;25;25.1;25.5;15.6182318
132912101128830000;25;25.1;25.5;15.6182318
132912101128930000;25;25.1;25.5;15.6182318
132912101129030000;25;25.1;25.5;15.6192741
132912101129130000;25;25.1;25.5;15.6192741
132912101129230000;25;25.1;25.5;15.6192741
132912101129330000;25;25.1;25.5;15.6192741
132912101129430000;25;25.1;25.5;15.6192741
132912101129530000;25;25.1;25.5;15.6203156
132912101129630000;25;25.1;25.5;15.6203156
132912101129730000;25;25.1;25.5;15.6203156
132912101129830000;25;25.1;25.5;15.6203156
132912101129930000;25;25.1;25.5;15.6203156
132912101130030000;25;25.1;25.5;15.621357
132912101130130000;25;25.1;25.5;15.621357
132912101130230000;25;25.1;25.5;15.621357
132912101130330000;25;25.1;25.5;15.621357
132912101130430000;25;25.1;25.5;15.621357
132912101130530000;25;25.1;25.5;15.6223993
132912101130630000;25;25.1;25.5;15.6223993
132912101130730000;25;25.1;25.5;15.6223993
132912101130830000;25;25.1;25.5;15.6223993
132912101130930000;25;25.1;25.5;15.6223993
132912101131030000;25;25.1;25.5;15.6234407
132912101131130000;25;25.1;25.5;15.6234407
132912101131230000;25;25.1;25.5;15.6234407
132912101131330000;25;25.1;25.5;15.6234407
132912101131430000;25;25.1;25.5;15.6234407
132912101131530000;25;25.1;25.5;15.6244822
132912101131630000;25;25.1;25.5;15.6244822
132912101131730000;25;25.1;25.5;15.6244822
132912101131830000;25;25.1;25.5;15.6244822
132912101131930000;25;25.1;25.5;15.6244822
132912101132030000;25;25.1;25.5;15.6255236
132912101132130000;25;25.1;25.5;15.6255236
132912101132230000;25;25.1;25.5;15.6255236
132912101132330000;25;25.1;25.5;15.6255236
132912101132430000;25;25.1;25.5;15.6255236
132912101132530000;25;25.1;25.5;15.6265659
132912101132630000;25;25.1;25.5;15.6265659
132912101132730000;25;25.1;25.5;15.6265659
132912101132830000;25;25.1;25.5;15.6265659
132912101132930000;25;25.1;25.5;15.6265659
132912101133030000;25;25.1;25.5;15.6276073
132912101133130000;25;25.1;25.5;15.6276073
132912101133230000;25;25.1;25.5;15.6276073
132912101133330000;25;25.1;25.5;15.6276073
132912101133430000;25;25.1;25.5;15.6276073
132912101133530000;25;25.1;25.5;15.6286488
132912101133630000;25;25.1;25.5;15.6286488
132912101133730000;25;25.1;25.5;15.6286488
132912101133830000;25;25.1;25.5;15.6286488
132912101133930000;25;25.1;25.5;15.6286488
132912101134030000;25;25.1;25.5;15.62969
132912101134130000;25;25.1;25.5;15.62969
132912101134230000;25;25.1;25.5;15.62969
132912101134330000;25;25.1;25.5;15.62969
132912101134430000;25;25.1;25.5;15.62969
132912101134530000;25;25.1;25.5;15.6307325
132912101134630000;25;25.1;25.5;15.6307325
132912101134730000;25;25.1;25.5;15.6307325
132912101134830000;25;25.1;25.5;15.6307325
132912101134930000;25;25.1;25.5;15.6307325
132912101135030000;25;25.1;25.5;15.6317739
132912101135130000;25;25.1;25.5;15.6317739
132912101135230000;25;25.1;25.5;15.6317739
132912101135330000;25;25.1;25.5;15.6317739
132912101135430000;25;25.1;25.5;15.6317739
132912101135530000;25;25.1;25.5;15.6328154
132912101135630000;25;25.1;25.5;15.6328154
132912101135730000;25;25.1;25.5;15.6328154
132912101135830000;25;25.1;25.5;15.6328154
132912101135930000;25;25.1;25.5;15.6328154
132912101136030000;25;25.1;25.5;15.6338577
132912101136130000;25;25.1;25.5;15.6338577
132912101136230000;25;25.1;25.5;15.6338577
132912101136330000;25;25.1;25.5;15.6338577
132912101136430000;25;25.1;25.5;15.6338577
132912101136530000;25;25.1;25.5;15.6348991
132912101136630000;25;25.1;25.5;15.6348991
132912101136730000;25;25.1;25.5;15.6348991
132912101136830000;25;25.1;25.5;15.6348991
132912101136930000;25;25.1;25.5;15.6348991
132912101137030000;25;25.1;25.5;15.6359406
132912101137130000;25;25.1;25.5;15.6359406
132912101137230000;25;25.1;25.5;15.6359406
132912101137330000;25;25.1;25.5;15.6359406
132912101137430000;25;25.1;25.5;15.6359406
132912101137530000;25;25.1;25.5;15.636982
132912101137630000;25;25.1;25.5;15.636982
132912101137730000;25;25.1;25.5;15.636982
132912101137830000;25;25.1;25.5;15.636982
132912101137930000;25;25.1;25.5;15.636982
132912101138030000;25;25.1;25.5;15.6380243
132912101138130000;25;25.1;25.5;15.6380243
132912101138230000;25;25.1;25.5;15.6380243
132912101138330000;25;25.1;25.5;15.6380243
132912101138430000;25;25.1;25.5;15.6380243
132912101138530000;25;25.1;25.5;15.6390657
132912101138630000;25;25.1;25.5;15.6390657
132912101138730000;25;25.1;25.5;15.6390657
132912101138830000;25;25.1;25.5;15.6390657
132912101138930000;25;25.1;25.5;15.6390657
132912101139030000;25;25.1;25.5;15.6401072
132912101139130000;25;25.1;25.5;15.6401072
132912101139230000;25;25.1;25.5;15.6401072
132912101139330000;25;25.1;25.5;15.6401072
132912101139430000;25;25.1;25.5;15.6401072
132912101139530000;25;25.1;25.5;15.6411486
132912101139630000;25;25.1;25.5;15.6411486
132912101139730000;25;25.1;25.5;15.6411486
132912101139830000;25;25.1;25.5;15.6411486
132912101139930000;25;25.1;25.5;15.6411486
132912101140030000;25;25.1;25.5;15.6421909
132912101140130000;25;25.1;25.5;15.6421909
132912101140230000;25;25.1;25.5;15.6421909
132912101140330000;25;25.1;25.5;15.6421909
132912101140430000;25;25.1;25.5;15.6421909
132912101140530000;25;25.1;25.5;15.6432323
132912101140630000;25;25.1;25.5;15.6432323
132912101140730000;25;25.1;25.5;15.6432323
132912101140830000;25;25.1;25.5;15.6432323
132912101140930000;25;25.1;25.5;15.6432323
132912101141030000;25;25.1;25.5;15.6442738
132912101141130000;25;25.1;25.5;15.6442738
132912101141230000;25;25.1;25.5;15.6442738
132912101141330000;25;25.1;25.5;15.6442738
132912101141430000;25;25.1;25.5;15.6442738
132912101141530000;25;25.1;25.5;15.6453161
132912101141630000;25;25.1;25.5;15.6453161
132912101141730000;25;25.1;25.5;15.6453161
132912101141830000;25;25.1;25.5;15.6453161
132912101141930000;25;25.1;25.5;15.6453161
132912101142030000;25;25.1;25.5;15.6463575
132912101142130000;25;25.1;25.5;15.6463575
132912101142230000;25;25.1;25.5;15.6463575
132912101142330000;25;25.1;25.5;15.6463575
132912101142430000;25;25.1;25.5;15.6463575
132912101142530000;25;25.1;25.5;15.6473989
132912101142630000;25;25.1;25.5;15.6473989
132912101142730000;25;25.1;25.5;15.6473989
132912101142830000;25;25.1;25.5;15.6473989
132912101142930000;25;25.1;25.5;15.6473989
132912101143030000;25;25.1;25.5;15.64844
132912101143130000;25;25.1;25.5;15.64844
132912101143230000;25;25.1;25.5;15.64844
132912101143330000;25;25.1;25.5;15.64844
132912101143430000;25;25.1;25.5;15.64844
132912101143530000;25;25.1;25.5;15.6494827
132912101143630000;25;25.1;25.5;15.6494827
132912101143730000;25;25.1;25.5;15.6494827
132912101143830000;25;25.1;25.5;15.6494827
132912101143930000;25;25.1;25.5;15.6494827
132912101144030000;25;25.1;25.5;15.6505241
132912101144130000;25;25.1;25.5;15.6505241
132912101144230000;25;25.1;25.5;15.6505241
132912101144330000;25;25.1;25.5;15.6505241
132912101144430000;25;25.1;25.5;15.6505241
132912101144530000;25;25.1;25.5;15.6515656
132912101144630000;25;25.1;25.5;15.6515656
132912101144730000;25;25.1;25.5;15.6515656
132912101144830000;25;25.1;25.5;15.6515656
132912101144930000;25;25.1;25.5;15.6515656
132912101145030000;25;25.1;25.5;15.652607
132912101145130000;25;25.1;25.5;15.652607
132912101145230000;25;25.1;25.5;15.652607
132912101145330000;25;25.1;25.5;15.652607
132912101145430000;25;25.1;25.5;15.652607
132912101145530000;25;25.1;25.5;15.6536493
132912101145630000;25;25.1;25.5;15.6536493
132912101145730000;25;25.1;25.5;15.6536493
132912101145830000;25;25.1;25.5;15.6536493
132912101145930000;25;25.1;25.5;15.6536493
132912101146030000;25;25.1;25.5;15.6546907
132912101146130000;25;25.1;25.5;15.6546907
132912101146230000;25;25.1;25.5;15.6546907
132912101146330000;25;25.1;25.5;15.6546907
132912101146430000;25;25.1;25.5;15.6546907
132912101146530000;25;25.1;25.5;15.6557322
132912101146630000;25;25.1;25.5;15.6557322
132912101146730000;25;25.1;25.5;15.6557322
132912101146830000;25;25.1;25.5;15.6557322
132912101146930000;25;25.1;25.5;15.6557322
132912101147030000;25;25.1;25.5;15.6567745
132912101147130000;25;25.1;25.5;15.6567745
132912101147230000;25;25.1;25.5;15.6567745
132912101147330000;25;25.1;25.5;15.6567745
132912101147430000;25;25.1;25.5;15.6567745
132912101147530000;25;25.1;25.5;15.6578159
132912101147630000;25;25.1;25.5;15.6578159
132912101147730000;25;25.1;25.5;15.6578159
132912101147830000;25;25.1;25.5;15.6578159
132912101147930000;25;25.1;25.5;15.6578159
132912101148030000;25;25.1;25.5;15.6588573
132912101148130000;25;25.1;25.5;15.6588573
132912101148230000;25;25.1;25.5;15.6588573
132912101148330000;25;25.1;25.5;15.6588573
132912101148430000;25;25.1;25.5;15.6588573
132912101148530000;25;25.1;25.5;15.6598988
132912101148630000;25;25.1;25.5;15.6598988
132912101148730000;25;25.1;25.5;15.6598988
132912101148830000;25;25.1;25.5;15.6598988
132912101148930000;25;25.1;25.5;15.6598988
132912101149030000;25;25.1;25.5;15.6609411
132912101149130000;25;25.1;25.5;15.6609411
132912101149230000;25;25.1;25.5;15.6609411
132912101149330000;25;25.1;25.5;15.6609411
132912101149430000;25;25.1;25.5;15.6609411
132912101149530000;25;25.1;25.5;15.6619825
132912101149630000;25;25.1;25.5;15.6619825
132912101149730000;25;25.1;25.5;15.6619825
132912101149830000;25;25.1;25.5;15.6619825
132912101149930000;25;25.1;25.5;15.6619825
132912101150030000;25;25.1;25.5;15.6630239
132912101150130000;25;25.1;25.5;15.6630239
132912101150230000;25;25.1;25.5;15.6630239
132912101150330000;25;25.1;25.5;15.6630239
132912101150430000;25;25.1;25.5;15.6630239
132912101150530000;25;25.1;25.5;15.6640654
132912101150630000;25;25.1;25.5;15.6640654
132912101150730000;25;25.1;25.5;15.6640654
132912101150830000;25;25.1;25.5;15.6640654
132912101150930000;25;25.1;25.5;15.6640654
132912101151030000;25;25.1;25.5;15.6651077
132912101151130000;25;25.1;25.5;15.6651077
132912101151230000;25;25.1;25.5;15.6651077
132912101151330000;25;25.1;25.5;15.6651077
132912101151430000;25;25.1;25.5;15.6651077
132912101151530000;25;25.1;25.5;15.6661491
132912101151630000;25;25.1;25.5;15.6661491
132912101151730000;25;25.1;25.5;15.6661491
132912101151830000;25;25.1;25.5;15.6661491
132912101151930000;25;25.1;25.5;15.6661491
132912101152030000;25;25.1;25.5;15.6671906
132912101152130000;25;25.1;25.5;15.6671906
132912101152230000;25;25.1;25.5;15.6671906
132912101152330000;25;25.1;25.5;15.6671906
132912101152430000;25;25.1;25.5;15.6671906
132912101152530000;25;25.1;25.5;15.668232
132912101152630000;25;25.1;25.5;15.668232
132912101152730000;25;25.1;25.5;15.668232
132912101152830000;25;25.1;25.5;15.668232
132912101152930000;25;25.1;25.5;15.668232
132912101153030000;25;25.1;25.5;15.6692743
132912101153130000;25;25.1;25.5;15.6692743
132912101153230000;25;25.1;25.5;15.6692743
132912101153330000;25;25.1;25.5;15.6692743
132912101153430000;25;25.1;25.5;15.6692743
132912101153530000;25;25.1;25.5;15.6703157
132912101153630000;25;25.1;25.5;15.6703157
132912101153730000;25;25.1;25.5;15.6703157
132912101153830000;25;25.1;25.5;15.6703157
132912101153930000;25;25.1;25.5;15.6703157
132912101154030000;25;25.1;25.5;15.6713572
132912101154130000;25;25.1;25.5;15.6713572
132912101154230000;25;25.1;25.5;15.6713572
132912101154330000;25;25.1;25.5;15.6713572
132912101154430000;25;25.1;25.5;15.6713572
132912101154530000;25;25.1;25.5;15.6723995
132912101154630000;25;25.1;25.5;15.6723995
132912101154730000;25;25.1;25.5;15.6723995
132912101154830000;25;25.1;25.5;15.6723995
132912101154930000;25;25.1;25.5;15.6723995
132912101155030000;25;25.1;25.5;15.6734409
132912101155130000;25;25.1;25.5;15.6734409
132912101155230000;25;25.1;25.5;15.6734409
132912101155330000;25;25.1;25.5;15.6734409
132912101155430000;25;25.1;25.5;15.6734409
132912101155530000;25;25.1;25.5;15.6744823
132912101155630000;25;25.1;25.5;15.6744823
132912101155730000;25;25.1;25.5;15.6744823
132912101155830000;25;25.1;25.5;15.6744823
132912101155930000;25;25.1;25.5;15.6744823
132912101156030000;25;25.1;25.5;15.6755238
132912101156130000;25;25.1;25.5;15.6755238
132912101156230000;25;25.1;25.5;15.6755238
132912101156330000;25;25.1;25.5;15.6755238
132912101156430000;25;25.1;25.5;15.6755238
132912101156530000;25;25.1;25.5;15.6765661
132912101156630000;25;25.1;25.5;15.6765661
132912101156730000;25;25.1;25.5;15.6765661
132912101156830000;25;25.1;25.5;15.6765661
132912101156930000;25;25.1;25.5;15.6765661
132912101157030000;25;25.1;25.5;15.6776075
132912101157130000;25;25.1;25.5;15.6776075
132912101157230000;25;25.1;25.5;15.6776075
132912101157330000;25;25.1;25.5;15.6776075
132912101157430000;25;25.1;25.5;15.6776075
132912101157530000;25;25.1;25.5;15.6786489
132912101157630000;25;25.1;25.5;15.6786489
132912101157730000;25;25.1;25.4;15.6786489
132912101157830000;25;25.1;25.4;15.6786489
132912101157930000;25;25.1;25.4;15.6786489
132912101158030000;25;25.1;25.4;15.67969
132912101158130000;25;25.1;25.4;15.67969
132912101158230000;25;25.1;25.4;15.67969
132912101158330000;25;25.1;25.4;15.67969
132912101158430000;25;25.1;25.4;15.67969
132912101158530000;25;25.1;25.4;15.6807327
132912101158630000;25;25.1;25.4;15.6807327
132912101158730000;25;25.1;25.4;15.6807327
132912101158830000;25;25.1;25.4;15.6807327
132912101158930000;25;25.1;25.4;15.6807327
132912101159030000;25;25.1;25.4;15.6817741
132912101159130000;25;25.1;25.4;15.6817741
132912101159230000;25;25.1;25.4;15.6817741
132912101159330000;25;25.1;25.4;15.6817741
132912101159430000;25;25.1;25.4;15.6817741
132912101159530000;25;25.1;25.4;15.6828156
132912101159630000;25;25.1;25.4;15.6828156
132912101159730000;25;25.1;25.4;15.6828156
132912101159830000;25;25.1;25.4;15.6828156
132912101159930000;25;25.1;25.4;15.6828156
132912101160030000;25;25.1;25.4;15.6838579
132912101160130000;25;25.1;25.4;15.6838579
132912101160230000;25;25.1;25.4;15.6838579
132912101160330000;25;25.1;25.4;15.6838579
132912101160430000;25;25.1;25.4;15.6838579
132912101160530000;25;25.1;25.4;15.6848993
132912101160630000;25;25.1;25.4;15.6848993
132912101160730000;25;25.1;25.4;15.6848993
132912101160830000;25;25.1;25.4;15.6848993
132912101160930000;25;25.1;25.4;15.6848993
132912101161030000;25;25.1;25.4;15.6859407
132912101161130000;25;25.1;25.4;15.6859407
132912101161230000;25;25.1;25.4;15.6859407
132912101161330000;25;25.1;25.4;15.6859407
132912101161430000;25;25.1;25.4;15.6859407
132912101161530000;25;25.1;25.4;15.6869822
132912101161630000;25;25.1;25.4;15.6869822
132912101161730000;25;25.1;25.4;15.6869822
132912101161830000;25;25.1;25.4;15.6869822
132912101161930000;25;25.1;25.4;15.6869822
132912101162030000;25;25.1;25.4;15.6880245
132912101162130000;25;25.1;25.4;15.6880245
132912101162230000;25;25.1;25.4;15.6880245
132912101162330000;25;25.1;25.4;15.6880245
132912101162430000;25;25.1;25.4;15.6880245
132912101162530000;25;25.1;25.4;15.6890659
132912101162630000;25;25.1;25.4;15.6890659
132912101162730000;25;25.1;25.4;15.6890659
132912101162830000;25;25.1;25.4;15.6890659
132912101162930000;25;25.1;25.4;15.6890659
132912101163030000;25;25.1;25.4;15.6901073
132912101163130000;25;25.1;25.4;15.6901073
132912101163230000;25;25.1;25.4;15.6901073
132912101163330000;25;25.1;25.4;15.6901073
132912101163430000;25;25.1;25.4;15.6901073
132912101163530000;25;25.1;25.4;15.6911488
132912101163630000;25;25.1;25.4;15.6911488
132912101163730000;25;25.1;25.4;15.6911488
132912101163830000;25;25.1;25.4;15.6911488
132912101163930000;25;25.1;25.4;15.6911488
132912101164030000;25;25.1;25.4;15.6921911
132912101164130000;25;25.1;25.4;15.6921911
132912101164230000;25;25.1;25.4;15.6921911
132912101164330000;25;25.1;25.4;15.6921911
132912101164430000;25;25.1;25.4;15.6921911
132912101164530000;25;25.1;25.4;15.6932325
132912101164630000;25;25.1;25.4;15.6932325
132912101164730000;25;25.1;25.4;15.6932325
132912101164830000;25;25.1;25.4;15.6932325
132912101164930000;25;25.1;25.4;15.6932325
132912101165030000;25;25.1;25.4;15.6942739
132912101165130000;25;25.1;25.4;15.6942739
132912101165230000;25;25.1;25.4;15.6942739
132912101165330000;25;25.1;25.4;15.6942739
132912101165430000;25;25.1;25.4;15.6942739
132912101165530000;25;25.1;25.4;15.6953163
132912101165630000;25;25.1;25.4;15.6953163
132912101165730000;25;25.1;25.4;15.6953163
132912101165830000;25;25.1;25.4;15.6953163
132912101165930000;25;25.1;25.4;15.6953163
132912101166030000;25;25.1;25.4;15.6963577
132912101166130000;25;25.1;25.4;15.6963577
132912101166230000;25;25.1;25.4;15.6963577
132912101166330000;25;25.1;25.4;15.6963577
132912101166430000;25;25.1;25.4;15.6963577
132912101166530000;25;25.1;25.4;15.6973991
132912101166630000;25;25.1;25.4;15.6973991
