Filetime;VL-Temperatur (Soll);VL-Temperatur (Ist);RL-Temperatur (Ist);Öffnung des Durchgangsventils (Soll)
132912180677730000;45;44.7;44;28.5275917
132912180677830000;45;44.7;44;28.5275917
132912180677930000;45;44.7;44;28.5275917
132912180678030000;45;44.7;44;28.5307178
132912180678130000;45;44.7;44;28.5307178
132912180678230000;45;44.7;44;28.5307178
132912180678330000;45;44.7;44;28.5307178
132912180678430000;45;44.7;44;28.5307178
132912180678530000;45;44.7;44;28.5338421
132912180678630000;45;44.7;44;28.5338421
132912180678730000;45;44.7;44;28.5338421
132912180678830000;45;44.7;44;28.5338421
132912180678930000;45;44.7;44;28.5338421
132912180679030000;45;44.7;44;28.5369663
132912180679130000;45;44.7;44;28.5369663
132912180679230000;45;44.7;44;28.5369663
132912180679330000;45;44.7;44;28.5369663
132912180679430000;45;44.7;44;28.5369663
132912180679530000;45;44.7;44;28.5400925
132912180679630000;45;44.7;44;28.5400925
132912180679730000;45;44.7;44;28.5400925
132912180679830000;45;44.7;44;28.5400925
132912180679930000;45;44.7;44;28.5400925
132912180680030000;45;44.7;44;28.5432167
132912180680130000;45;44.7;44;28.5432167
132912180680230000;45;44.7;44;28.5432167
132912180680330000;45;44.7;44;28.5432167
132912180680430000;45;44.7;44;28.5432167
132912180680530000;45;44.7;44;28.54634
132912180680630000;45;44.7;44;28.54634
132912180680730000;45;44.7;44;28.54634
132912180680830000;45;44.7;44;28.54634
132912180680930000;45;44.7;44;28.54634
132912180681030000;45;44.7;44;28.5494671
132912180681130000;45;44.7;44;28.5494671
132912180681230000;45;44.7;44;28.5494671
132912180681330000;45;44.7;44;28.5494671
132912180681430000;45;44.7;44;28.5494671
132912180681530000;45;44.7;44;28.5525913
132912180681630000;45;44.7;44;28.5525913
132912180681730000;45;44.7;44;28.5525913
132912180681830000;45;44.7;44;28.5525913
132912180681930000;45;44.7;44;28.5525913
132912180682030000;45;44.7;44;28.5557175
132912180682130000;45;44.7;44;28.5557175
132912180682230000;45;44.7;44;28.5557175
132912180682330000;45;44.7;44;28.5557175
132912180682430000;45;44.7;44;28.5557175
132912180682530000;45;44.7;44;28.5588417
132912180682630000;45;44.7;44;28.5588417
132912180682730000;45;44.7;44;28.5588417
132912180682830000;45;44.7;44;28.5588417
132912180682930000;45;44.7;44;28.5588417
132912180683030000;45;44.7;44;28.5619659
132912180683130000;45;44.7;44;28.5619659
132912180683230000;45;44.7;44;28.5619659
132912180683330000;45;44.7;44;28.5619659
132912180683430000;45;44.7;44;28.5619659
132912180683530000;45;44.7;44;28.5650921
132912180683630000;45;44.7;44;28.5650921
132912180683730000;45;44.7;44;28.5650921
132912180683830000;45;44.7;44;28.5650921
132912180683930000;45;44.7;44;28.5650921
132912180684030000;45;44.7;44;28.5682163
132912180684130000;45;44.7;44;28.5682163
132912180684230000;45;44.7;44;28.5682163
132912180684330000;45;44.7;44;28.5682163
132912180684430000;45;44.7;44;28.5682163
132912180684530000;45;44.7;44;28.5713425
132912180684630000;45;44.7;44;28.5713425
132912180684730000;45;44.7;44;28.5713425
132912180684830000;45;44.7;44;28.5713425
132912180684930000;45;44.7;44;28.5713425
132912180685030000;45;44.7;44;28.5744667
132912180685130000;45;44.7;44;28.5744667
132912180685230000;45;44.7;44;28.5744667
132912180685330000;45;44.7;44;28.5744667
132912180685430000;45;44.7;44;28.5744667
132912180685530000;45;44.7;44;28.57759
132912180685630000;45;44.7;44;28.57759
132912180685730000;45;44.7;44;28.57759
132912180685830000;45;44.7;44;28.57759
132912180685930000;45;44.7;44;28.57759
132912180686030000;45;44.7;44;28.5807171
132912180686130000;45;44.7;44;28.5807171
132912180686230000;45;44.7;44;28.5807171
132912180686330000;45;44.7;44;28.5807171
132912180686430000;45;44.7;44;28.5807171
132912180686530000;45;44.7;44;28.5838413
132912180686630000;45;44.7;44;28.5838413
132912180686730000;45;44.7;44;28.5838413
132912180686830000;45;44.7;44;28.5838413
132912180686930000;45;44.7;44;28.5838413
132912180687030000;45;44.7;44;28.5869675
132912180687130000;45;44.7;44;28.5869675
132912180687230000;45;44.7;44;28.5869675
132912180687330000;45;44.7;44;28.5869675
132912180687430000;45;44.7;44;28.5869675
132912180687530000;45;44.7;44;28.5900917
132912180687630000;45;44.7;44;28.5900917
132912180687730000;45;44.7;44;28.5900917
132912180687830000;45;44.7;44;28.5900917
132912180687930000;45;44.7;44;28.5900917
132912180688030000;45;44.7;44;28.5932159
132912180688130000;45;44.7;44;28.5932159
132912180688230000;45;44.7;44;28.5932159
132912180688330000;45;44.7;44;28.5932159
132912180688430000;45;44.7;44;28.5932159
132912180688530000;45;44.7;44;28.5963421
132912180688630000;45;44.7;44;28.5963421
132912180688730000;45;44.7;44;28.5963421
132912180688830000;45;44.7;44;28.5963421
132912180688930000;45;44.7;44;28.5963421
132912180689030000;45;44.7;44;28.5994663
132912180689130000;45;44.7;44;28.5994663
132912180689230000;45;44.7;44;28.5994663
132912180689330000;45;44.7;44;28.5994663
132912180689430000;45;44.7;44;28.5994663
132912180689530000;45;44.7;44;28.6025925
132912180689630000;45;44.7;44;28.6025925
132912180689730000;45;44.7;44;28.6025925
132912180689830000;45;44.7;44;28.6025925
132912180689930000;45;44.7;44;28.6025925
132912180690030000;45;44.7;44;28.6057167
132912180690130000;45;44.7;44;28.6057167
132912180690230000;45;44.7;44;28.6057167
132912180690330000;45;44.7;44;28.6057167
132912180690430000;45;44.7;44;28.6057167
132912180690530000;45;44.7;44;28.60884
132912180690630000;45;44.7;44;28.60884
132912180690730000;45;44.7;44;28.60884
132912180690830000;45;44.7;44;28.60884
132912180690930000;45;44.7;44;28.60884
132912180691030000;45;44.7;44;28.6119671
132912180691130000;45;44.7;44;28.6119671
132912180691230000;45;44.7;44;28.6119671
132912180691330000;45;44.7;44;28.6119671
132912180691430000;45;44.7;44;28.6119671
132912180691530000;45;44.7;44;28.6150913
132912180691630000;45;44.7;44;28.6150913
132912180691730000;45;44.7;44;28.6150913
132912180691830000;45;44.7;44;28.6150913
132912180691930000;45;44.7;44;28.6150913
132912180692030000;45;44.7;44;28.6182175
132912180692130000;45;44.7;44;28.6182175
132912180692230000;45;44.7;44;28.6182175
132912180692330000;45;44.7;44;28.6182175
132912180692430000;45;44.7;44;28.6182175
132912180692530000;45;44.7;44;28.6213417
132912180692630000;45;44.7;44;28.6213417
132912180692730000;45;44.7;44;28.6213417
132912180692830000;45;44.7;44;28.6213417
132912180692930000;45;44.7;44;28.6213417
132912180693030000;45;44.7;44;28.6244659
132912180693130000;45;44.7;44;28.6244659
132912180693230000;45;44.7;44;28.6244659
132912180693330000;45;44.7;44;28.6244659
132912180693430000;45;44.7;44;28.6244659
132912180693530000;45;44.7;44;28.6275921
132912180693630000;45;44.7;44;28.6275921
132912180693730000;45;44.7;44;28.6275921
132912180693830000;45;44.7;44;28.6275921
132912180693930000;45;44.7;44;28.6275921
132912180694030000;45;44.7;44;28.6307163
132912180694130000;45;44.7;44;28.6307163
132912180694230000;45;44.7;44;28.6307163
132912180694330000;45;44.7;44;28.6307163
132912180694430000;45;44.7;44;28.6307163
132912180694530000;45;44.7;44;28.6338425
132912180694630000;45;44.7;44;28.6338425
132912180694730000;45;44.7;44;28.6338425
132912180694830000;45;44.7;44;28.6338425
132912180694930000;45;44.7;44;28.6338425
132912180695030000;45;44.7;44;28.6369667
132912180695130000;45;44.7;44;28.6369667
132912180695230000;45;44.7;44;28.6369667
132912180695330000;45;44.7;44;28.6369667
132912180695430000;45;44.7;44;28.6369667
132912180695530000;45;44.7;44;28.64009
132912180695630000;45;44.7;44;28.64009
132912180695730000;45;44.7;44;28.64009
132912180695830000;45;44.7;44;28.64009
132912180695930000;45;44.7;44;28.64009
132912180696030000;45;44.7;44;28.6432171
132912180696130000;45;44.7;44;28.6432171
132912180696230000;45;44.7;44;28.6432171
132912180696330000;45;44.7;44;28.6432171
132912180696430000;45;44.7;44;28.6432171
132912180696530000;45;44.7;44;28.6463413
132912180696630000;45;44.6;44;28.6463413
132912180696730000;45;44.6;44;28.6463413
132912180696830000;45;44.6;44;28.6463413
132912180696930000;45;44.6;44;28.6463413
132912180697030000;45;44.6;44;28.6749878
132912180697130000;45;44.6;44;28.6749878
132912180697230000;45;44.6;44;28.6749878
132912180697330000;45;44.6;44;28.6749878
132912180697430000;45;44.6;44;28.6749878
132912180697530000;45;44.6;44;28.6791553
132912180697630000;45;44.6;44;28.6791553
132912180697730000;45;44.6;44;28.6791553
132912180697830000;45;44.6;44;28.6791553
132912180697930000;45;44.6;44;28.6791553
132912180698030000;45;44.6;44;28.683321
132912180698130000;45;44.6;44;28.683321
132912180698230000;45;44.6;44;28.683321
132912180698330000;45;44.6;44;28.683321
132912180698430000;45;44.6;44;28.683321
132912180698530000;45;44.6;44;28.6874886
132912180698630000;45;44.6;44;28.6874886
132912180698730000;45;44.6;44;28.6874886
132912180698830000;45;44.6;44;28.6874886
132912180698930000;45;44.6;44;28.6874886
132912180699030000;45;44.6;44;28.6916542
132912180699130000;45;44.6;44;28.6916542
132912180699230000;45;44.6;44;28.6916542
132912180699330000;45;44.6;44;28.6916542
132912180699430000;45;44.6;44;28.6916542
132912180699530000;45;44.6;44;28.6958218
132912180699630000;45;44.6;44;28.6958218
132912180699730000;45;44.6;44;28.6958218
132912180699830000;45;44.6;44;28.6958218
132912180699930000;45;44.6;44;28.6958218
132912180700030000;45;44.6;44;28.6999874
132912180700130000;45;44.6;44;28.6999874
132912180700230000;45;44.6;44;28.6999874
132912180700330000;45;44.6;44;28.6999874
132912180700430000;45;44.6;44;28.6999874
132912180700530000;45;44.6;44;28.704155
132912180700630000;45;44.6;44;28.704155
132912180700730000;45;44.6;44;28.704155
132912180700830000;45;44.6;44;28.704155
132912180700930000;45;44.6;44;28.704155
132912180701030000;45;44.6;44;28.70832
132912180701130000;45;44.6;44;28.70832
132912180701230000;45;44.6;44;28.70832
132912180701330000;45;44.6;44;28.70832
132912180701430000;45;44.6;44;28.70832
132912180701530000;45;44.6;44;28.7124882
132912180701630000;45;44.6;44;28.7124882
132912180701730000;45;44.6;44;28.7124882
132912180701830000;45;44.6;44;28.7124882
132912180701930000;45;44.6;44;28.7124882
132912180702030000;45;44.6;44;28.7166557
132912180702130000;45;44.6;44;28.7166557
132912180702230000;45;44.6;44;28.7166557
132912180702330000;45;44.6;44;28.7166557
132912180702430000;45;44.6;44;28.7166557
132912180702530000;45;44.6;44;28.7208214
132912180702630000;45;44.6;44;28.7208214
132912180702730000;45;44.6;44;28.7208214
132912180702830000;45;44.6;44;28.7208214
132912180702930000;45;44.6;44;28.7208214
132912180703030000;45;44.6;44;28.7249889
132912180703130000;45;44.6;44;28.7249889
132912180703230000;45;44.6;44;28.7249889
132912180703330000;45;44.6;44;28.7249889
132912180703430000;45;44.6;44;28.7249889
132912180703530000;45;44.6;44;28.7291546
132912180703630000;45;44.6;44;28.7291546
132912180703730000;45;44.6;44;28.7291546
132912180703830000;45;44.6;44;28.7291546
132912180703930000;45;44.6;44;28.7291546
132912180704030000;45;44.6;44;28.7333221
132912180704130000;45;44.6;44;28.7333221
132912180704230000;45;44.6;44;28.7333221
132912180704330000;45;44.6;44;28.7333221
132912180704430000;45;44.6;44;28.7333221
132912180704530000;45;44.6;44;28.7374878
132912180704630000;45;44.6;44;28.7374878
132912180704730000;45;44.6;44;28.7374878
132912180704830000;45;44.6;44;28.7374878
132912180704930000;45;44.6;44;28.7374878
132912180705030000;45;44.6;43.9;28.7416553
132912180705130000;45;44.6;43.9;28.7416553
132912180705230000;45;44.6;43.9;28.7416553
132912180705330000;45;44.6;43.9;28.7416553
132912180705430000;45;44.6;43.9;28.7416553
132912180705530000;45;44.6;43.9;28.745821
132912180705630000;45;44.6;43.9;28.745821
132912180705730000;45;44.6;43.9;28.745821
132912180705830000;45;44.6;43.9;28.745821
132912180705930000;45;44.6;43.9;28.745821
132912180706030000;45;44.6;43.9;28.7499886
132912180706130000;45;44.6;43.9;28.7499886
132912180706230000;45;44.6;43.9;28.7499886
132912180706330000;45;44.6;43.9;28.7499886
132912180706430000;45;44.6;43.9;28.7499886
132912180706530000;45;44.6;43.9;28.7541542
132912180706630000;45;44.6;43.9;28.7541542
132912180706730000;45;44.6;43.9;28.7541542
132912180706830000;45;44.6;43.9;28.7541542
132912180706930000;45;44.6;43.9;28.7541542
132912180707030000;45;44.6;43.9;28.7583218
132912180707130000;45;44.6;43.9;28.7583218
132912180707230000;45;44.6;43.9;28.7583218
132912180707330000;45;44.6;43.9;28.7583218
132912180707430000;45;44.6;43.9;28.7583218
132912180707530000;45;44.6;43.9;28.7624874
132912180707630000;45;44.6;43.9;28.7624874
132912180707730000;45;44.6;43.9;28.7624874
132912180707830000;45;44.6;43.9;28.7624874
132912180707930000;45;44.6;43.9;28.7624874
132912180708030000;45;44.6;43.9;28.766655
132912180708130000;45;44.6;43.9;28.766655
132912180708230000;45;44.6;43.9;28.766655
132912180708330000;45;44.6;43.9;28.766655
132912180708430000;45;44.6;43.9;28.766655
132912180708530000;45;44.6;43.9;28.7708225
132912180708630000;45;44.6;43.9;28.7708225
132912180708730000;45;44.6;43.9;28.7708225
132912180708830000;45;44.6;43.9;28.7708225
132912180708930000;45;44.6;43.9;28.7708225
132912180709030000;45;44.6;43.9;28.7749882
132912180709130000;45;44.6;43.9;28.7749882
132912180709230000;45;44.6;43.9;28.7749882
132912180709330000;45;44.6;43.9;28.7749882
132912180709430000;45;44.6;43.9;28.7749882
132912180709530000;45;44.6;43.9;28.7791557
132912180709630000;45;44.6;43.9;28.7791557
132912180709730000;45;44.6;43.9;28.7791557
132912180709830000;45;44.6;43.9;28.7791557
132912180709930000;45;44.6;43.9;28.7791557
132912180710030000;45;44.6;43.9;28.7833214
132912180710130000;45;44.6;43.9;28.7833214
132912180710230000;45;44.6;43.9;28.7833214
132912180710330000;45;44.6;43.9;28.7833214
132912180710430000;45;44.6;43.9;28.7833214
132912180710530000;45;44.6;43.9;28.7874889
132912180710630000;45;44.6;43.9;28.7874889
132912180710730000;45;44.6;43.9;28.7874889
132912180710830000;45;44.6;43.9;28.7874889
132912180710930000;45;44.6;43.9;28.7874889
132912180711030000;45;44.6;43.9;28.7916546
132912180711130000;45;44.6;43.9;28.7916546
132912180711230000;45;44.6;43.9;28.7916546
132912180711330000;45;44.6;43.9;28.7916546
132912180711430000;45;44.6;43.9;28.7916546
132912180711530000;45;44.6;43.9;28.7958221
132912180711630000;45;44.6;43.9;28.7958221
132912180711730000;45;44.6;43.9;28.7958221
132912180711830000;45;44.6;43.9;28.7958221
132912180711930000;45;44.6;43.9;28.7958221
132912180712030000;45;44.6;43.9;28.7999878
132912180712130000;45;44.6;43.9;28.7999878
132912180712230000;45;44.6;43.9;28.7999878
132912180712330000;45;44.6;43.9;28.7999878
132912180712430000;45;44.6;43.9;28.7999878
132912180712530000;45;44.6;43.9;28.8041553
132912180712630000;45;44.6;43.9;28.8041553
132912180712730000;45;44.6;43.9;28.8041553
132912180712830000;45;44.6;43.9;28.8041553
132912180712930000;45;44.6;43.9;28.8041553
132912180713030000;45;44.6;43.9;28.808321
132912180713130000;45;44.6;43.9;28.808321
132912180713230000;45;44.6;43.9;28.808321
132912180713330000;45;44.6;43.9;28.808321
132912180713430000;45;44.6;43.9;28.808321
132912180713530000;45;44.6;43.9;28.8124886
132912180713630000;45;44.6;43.9;28.8124886
132912180713730000;45;44.6;43.9;28.8124886
132912180713830000;45;44.6;43.9;28.8124886
132912180713930000;45;44.6;43.9;28.8124886
132912180714030000;45;44.6;43.9;28.8166561
132912180714130000;45;44.6;43.9;28.8166561
132912180714230000;45;44.6;43.9;28.8166561
132912180714330000;45;44.6;43.9;28.8166561
132912180714430000;45;44.6;43.9;28.8166561
132912180714530000;45;44.6;43.9;28.8208218
132912180714630000;45;44.6;43.9;28.8208218
132912180714730000;45;44.6;43.9;28.8208218
132912180714830000;45;44.6;43.9;28.8208218
132912180714930000;45;44.6;43.9;28.8208218
132912180715030000;45;44.6;43.9;28.82499
132912180715130000;45;44.6;43.9;28.82499
132912180715230000;45;44.6;43.9;28.82499
132912180715330000;45;44.6;43.9;28.82499
132912180715430000;45;44.6;43.9;28.82499
132912180715530000;45;44.6;43.9;28.829155
132912180715630000;45;44.6;43.9;28.829155
132912180715730000;45;44.6;43.9;28.829155
132912180715830000;45;44.6;43.9;28.829155
132912180715930000;45;44.6;43.9;28.829155
132912180716030000;45;44.6;43.9;28.8333225
132912180716130000;45;44.6;43.9;28.8333225
132912180716230000;45;44.6;43.9;28.8333225
132912180716330000;45;44.6;43.9;28.8333225
132912180716430000;45;44.6;43.9;28.8333225
132912180716530000;45;44.6;43.9;28.8374882
132912180716630000;45;44.6;43.9;28.8374882
132912180716730000;45;44.6;43.9;28.8374882
132912180716830000;45;44.6;43.9;28.8374882
132912180716930000;45;44.6;43.9;28.8374882
132912180717030000;45;44.6;43.9;28.8416557
132912180717130000;45;44.6;43.9;28.8416557
132912180717230000;45;44.6;43.9;28.8416557
132912180717330000;45;44.6;43.9;28.8416557
132912180717430000;45;44.6;43.9;28.8416557
132912180717530000;45;44.6;43.9;28.8458214
132912180717630000;45;44.6;43.9;28.8458214
132912180717730000;45;44.6;43.9;28.8458214
132912180717830000;45;44.6;43.9;28.8458214
132912180717930000;45;44.6;43.9;28.8458214
132912180718030000;45;44.6;43.9;28.8499889
132912180718130000;45;44.6;43.9;28.8499889
132912180718230000;45;44.6;43.9;28.8499889
132912180718330000;45;44.6;43.9;28.8499889
132912180718430000;45;44.6;43.9;28.8499889
132912180718530000;45;44.6;43.9;28.8541546
132912180718630000;45;44.6;43.9;28.8541546
132912180718730000;45;44.6;43.9;28.8541546
132912180718830000;45;44.6;43.9;28.8541546
132912180718930000;45;44.6;43.9;28.8541546
132912180719030000;45;44.6;43.9;28.8583221
132912180719130000;45;44.6;43.9;28.8583221
132912180719230000;45;44.6;43.9;28.8583221
132912180719330000;45;44.6;43.9;28.8583221
132912180719430000;45;44.6;43.9;28.8583221
132912180719530000;45;44.6;43.9;28.8624878
132912180719630000;45;44.6;43.9;28.8624878
132912180719730000;45;44.6;43.9;28.8624878
132912180719830000;45;44.6;43.9;28.8624878
132912180719930000;45;44.6;43.9;28.8624878
132912180720030000;45;44.6;43.9;28.8666553
132912180720130000;45;44.6;43.9;28.8666553
132912180720230000;45;44.6;43.9;28.8666553
132912180720330000;45;44.6;43.9;28.8666553
132912180720430000;45;44.6;43.9;28.8666553
132912180720530000;45;44.6;43.9;28.8708229
132912180720630000;45;44.6;43.9;28.8708229
132912180720730000;45;44.6;43.9;28.8708229
